sentence,count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"A beatitude de Maria José é resultado de uma vida difícil ao lado da mãe e irmãos, uma família destroçada pela inconsequência do pai e pela presença de uma amante.",30.0,0.0,0.0,0.0,0.0,0.0184049079754601,1.0,8.0,1.0,1.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09115625,2.9170000000000003,-0.0049062499999999,-0.1569999999999999,0.0688124999999999,2.2019999999999995,0.09584375,3.067,0.05003125,1.601,0.18778125,6.009000000000001,0.1775312499999999,5.680999999999999,0.1533125,4.906,0.18871875,6.039000000000001,0.05003125,1.601,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
"Maria da Glória é fruto da ausência familiar em decorrência da morte. Sem pai e mãe, procurou um casamento para formar sua família.",23.0,0.0,0.0,0.0,0.0,0.0229007633587786,2.0,5.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0185384615384615,0.4820000000000001,0.0713846153846154,1.856,-0.0434230769230769,-1.1289999999999998,0.005576923076923,0.1450000000000001,0.0158461538461538,0.412,0.1243076923076923,3.232,0.0713846153846154,1.856,0.1117307692307692,2.905,0.1096538461538461,2.851,0.0298461538461538,0.776,3.0,3.0,3.0,3.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"Raquel Queiroz foi a primeira mulher a ocupar uma cadeira na Academia Brasileira de Letras, apenas em 1977",18.0,0.0,0.0,0.0,0.0,0.0471698113207547,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0637894736842105,1.2120000000000002,-0.0486315789473684,-0.924,0.1168421052631578,2.22,0.0910526315789473,1.73,0.0345263157894736,0.656,0.1568421052631579,2.98,0.1354736842105263,2.574,0.121578947368421,2.31,0.1523157894736842,2.894,0.0429473684210526,0.816,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
"A história de As Três Marias se passa, em grande parte, na cidade de Fortaleza, no Ceará, terra natal da escritora Rachel de Queiroz.",24.0,0.0,0.0,0.0,0.0,0.0601503759398496,2.0,7.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1013448275862068,2.939,-0.1222758620689655,-3.546,0.1500689655172414,4.352,0.1316206896551724,3.8170000000000006,0.002,0.0579999999999999,0.1013448275862068,2.939,0.1452413793103448,4.212,0.1500689655172414,4.352,0.1316206896551724,3.8170000000000006,0.002,0.0579999999999999,2.0,2.0,2.0,2.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0689655172413793,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
"Apesar de personalidades distintas, as três possuem figuras paternas ausentes. Esse motivo favorece seus estudos num colégio interno feminino e religioso.",21.0,0.0,0.0,0.0,0.0,0.0129870129870129,6.0,2.0,6.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1414583333333333,3.395,0.017375,0.4170000000000002,0.1358333333333333,3.26,0.14225,3.414,-0.0068333333333333,-0.164,0.1414583333333333,3.395,0.1562916666666666,3.751,0.1401666666666666,3.364,0.14225,3.414,0.0068333333333333,0.164,2.0,2.0,2.0,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
O primeiro contato que tive com Rachel foi com a leitura de O Memorial de Maria Moura (há mais de quinze anos).,22.0,0.0,0.0,0.0,0.0,0.054054054054054,1.0,5.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08288,2.072,-0.14572,-3.643,0.1236799999999999,3.092,0.11748,2.9370000000000003,0.0,0.0,0.08288,2.072,0.14572,3.643,0.1236799999999999,3.092,0.11748,2.9370000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Rachel de Queiroz foi a primeira mulher a ganhar o Prêmio Camões, em suas obras ela busca retratar a realidade social do povo nordestino, dando sempre ênfase as papel da mulher na sociedade.",33.0,0.0,0.0,0.0,0.0,0.0210526315789473,3.0,5.0,3.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0353611111111111,1.273,-0.0227222222222222,-0.8180000000000001,0.0632499999999999,2.277,0.0451666666666666,1.626,0.0142499999999999,0.5129999999999999,0.0899166666666666,3.237,0.0726111111111111,2.614,0.1109166666666666,3.993,0.0974444444444444,3.5080000000000005,0.03575,1.287,2.0,2.0,2.0,2.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
"O tempo passa, o período no internato acaba e cada uma segue seu rumo, mas sempre próximas.",17.0,0.0,0.0,0.0,0.0,0.0109890109890109,1.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.05025,1.005,-0.0376,-0.752,0.0537,1.074,0.05,1.0,0.0049,0.0979999999999999,0.05355,1.0710000000000002,0.051,1.02,0.0537,1.074,0.05,1.0,0.0049,0.0979999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
"Glória se casa e tem um filho, Maria José vai morar com a mãe e com os irmãos, leva uma vida mais regrada, voltada para a religião e se torna professora.",31.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,3.0,0.0,1.0,3.0,5.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0901142857142857,3.154,0.0738857142857142,2.586,0.0683142857142857,2.391,0.0884285714285714,3.0950000000000006,-0.0080857142857142,-0.283,0.1306285714285714,4.572,0.1149714285714285,4.024,0.1248857142857142,4.371,0.1207714285714285,4.227,0.0080857142857142,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0
"Triste com os acontecimentos recentes, Guta passa as férias no Rio de Janeiro, conhece Isaac e se envolve com ele, tendo sua primeira noite de amor.",26.0,0.0,0.0,0.0,0.0,0.0337837837837837,3.0,5.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0413666666666666,1.241,-0.0559,-1.677,0.1153,3.459,0.0869666666666666,2.609,-0.0002666666666666,-0.0079999999999999,0.0924333333333333,2.773,0.1086333333333333,3.259,0.1153,3.459,0.1069,3.207,0.0044666666666666,0.134,1.0,1.0,1.0,1.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
"Pouco tempo depois aborta e, após sucessivas desilusões, resolve voltar ao interior para viver com a família",17.0,0.0,0.0,0.0,0.0,0.0092592592592592,1.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.111,2.109,0.0173157894736842,0.329,0.024578947368421,0.4670000000000001,0.0773684210526315,1.4700000000000002,-0.0039473684210526,-0.075,0.1144736842105263,2.1750000000000003,0.1136315789473684,2.1590000000000003,0.0521578947368421,0.991,0.0842105263157894,1.6,0.0172105263157894,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
"O início do livro traz um texto do Fábio Fernandes (tradutor) explicando ao leitor os motivos de terem usado determinados termos na tradução, e tentando deixar claro quão complexo as gírias são. ",32.0,0.0,0.0,0.0,0.0,0.0153846153846153,1.0,4.0,1.0,2.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0519166666666666,1.869,-0.0165,-0.5940000000000001,0.0300277777777777,1.081,0.0517222222222222,1.862,-0.00225,-0.081,0.0913055555555555,3.287,0.0782222222222222,2.816,0.0850277777777777,3.061,0.0831666666666666,2.994,0.0050833333333333,0.183,3.0,3.0,3.0,3.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
"Quando Anthony Burgess escreveu essa obra, junto confeccionou um vasto vocabulário de gírias a serem usados pelos jovens na sua história.",21.0,0.0,0.0,0.0,0.0,0.0218978102189781,1.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0345652173913043,0.795,-0.0345652173913043,-0.795,0.0309565217391304,0.712,0.0365652173913043,0.8410000000000002,-0.0060869565217391,-0.1399999999999999,0.0962173913043478,2.213,0.0500434782608695,1.151,0.1170434782608695,2.692,0.0883043478260869,2.031,0.0060869565217391,0.1399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
"Kubrick, ao dirigir a obra para o cinema, baseou-se na edição norte-americana.",12.0,0.0,0.0,0.0,0.0,0.0128205128205128,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.0120666666666666,-0.181,0.0046666666666666,0.07,0.0134666666666666,0.2019999999999999,-0.0125999999999999,-0.1889999999999999,0.0438,0.657,0.1152666666666666,1.729,0.0046666666666666,0.07,0.0965333333333333,1.448,0.0867333333333333,1.3010000000000002,0.0438,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
"O livro aborda diversos temas sociais, porém o racismo é o foco principal.",13.0,0.0,0.0,0.0,0.0,0.0135135135135135,2.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0060666666666666,-0.0909999999999999,-0.0582,-0.873,-0.0010666666666666,-0.0159999999999999,-0.0013333333333333,-0.02,-0.055,-0.825,0.1060666666666666,1.591,0.0582,0.873,0.0950666666666666,1.4260000000000002,0.1048,1.572,0.055,0.825,3.0,3.0,3.0,3.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
"Harper Lee aborda temas muito polêmicos, como o racismo e o Bullying, pelos olhos inocentes de uma criança de 7 anos. ",21.0,0.0,0.0,0.0,0.0,0.0254237288135593,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032875,0.789,-0.1560833333333333,-3.746,0.0868333333333333,2.084,0.0739166666666666,1.774,-0.0137499999999999,-0.3299999999999999,0.1669583333333333,4.007,0.1618333333333333,3.884,0.1961666666666666,4.708,0.1933333333333333,4.640000000000001,0.0598333333333333,1.4360000000000002,2.0,2.0,2.0,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"O livro é contado pela voz de Jean Louise (Scout), alterando com um segundo narrador.",15.0,0.0,0.0,0.0,0.0,0.0470588235294117,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0077894736842105,0.148,-0.0393684210526315,-0.748,-0.0039999999999999,-0.0759999999999999,0.0204210526315789,0.388,-0.0056842105263157,-0.108,0.0824210526315789,1.566,0.0630526315789473,1.198,0.1002105263157894,1.904,0.08,1.52,0.0056842105263157,0.108,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"A história criada por Harper Lee se passa em 1935, pouco após a Grande Depressão, uma época em que a discriminação racial era vista como algo perfeitamente normal.",28.0,0.0,0.0,0.0,0.0,0.0306748466257668,2.0,5.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0333548387096774,1.0339999999999998,-0.0684193548387096,-2.121,0.0361935483870967,1.122,0.031258064516129,0.969,0.0005806451612903,0.018,0.1417419354838709,4.394,0.0819032258064516,2.539,0.0978064516129032,3.032,0.1263548387096774,3.9170000000000007,0.0576129032258064,1.786,1.0,1.0,1.0,1.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
O livro narra inicialmente a saga de João Romão rumo ao enriquecimento,12.0,0.0,0.0,0.0,0.0,0.0428571428571428,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0679166666666666,0.8150000000000001,-0.0516666666666666,-0.62,0.0795,0.954,0.0856666666666666,1.028,0.0009166666666666,0.011,0.0679166666666666,0.8150000000000001,0.1105,1.326,0.0795,0.954,0.0856666666666666,1.028,0.0009166666666666,0.011,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
" Para acumular capital, ele explora os empregados e se utiliza até do furto para conseguir atingir seus objetivos.",18.0,0.0,0.0,0.0,0.0,0.0087719298245614,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.1061904761904762,2.23,-0.1066190476190476,-2.239,0.1145714285714285,2.406,0.1091428571428571,2.292,0.0,0.0,0.1061904761904762,2.23,0.1066190476190476,2.239,0.1145714285714285,2.406,0.1091428571428571,2.292,0.0,0.0,4.0,4.0,4.0,4.0,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
"Opera-se uma transformação no português trabalhador, que muda todos os seus hábitos",12.0,0.0,0.0,0.0,0.0,0.0120481927710843,1.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0039230769230769,0.051,0.0144615384615384,0.188,-0.005076923076923,-0.0659999999999999,-0.002076923076923,-0.027,-0.0195384615384615,-0.254,0.0262307692307692,0.3409999999999999,0.0144615384615384,0.188,0.0081538461538461,0.106,0.019,0.247,0.0195384615384615,0.254,1.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
"o livro fala sobre conflitos que acontece em um cortiço.o cortiço é de João romão, que na base da exploração alheia enriquece",23.0,0.0,0.0,0.0,1.0,0.008,2.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0244782608695652,0.5630000000000001,-0.0601304347826086,-1.3829999999999998,0.0288695652173913,0.664,0.0420434782608695,0.967,-0.0027391304347826,-0.063,0.0861304347826086,1.981,0.0753478260869565,1.733,0.1149565217391304,2.644,0.0912608695652174,2.099,0.0027391304347826,0.063,4.0,4.0,4.0,4.0,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.1739130434782608,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
" Nele, o autor descreve as características da realidade de pessoas que fazem parte da camada mais humilde da sociedade: lavadeiras, imigrantes, prostitutas, pedreiros, etc.",24.0,0.0,0.0,0.0,0.0,0.005813953488372,1.0,4.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0499354838709677,1.548,-0.0576129032258064,-1.7859999999999998,0.0725806451612903,2.25,0.0509354838709677,1.579,0.0273548387096774,0.848,0.0957419354838709,2.968,0.0576129032258064,1.7859999999999998,0.1221290322580645,3.786,0.1003548387096774,3.111,0.0273548387096774,0.848,1.0,1.0,1.0,1.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
Depois que o cortiço sofre um incêndio é reconstruído como uma vila,12.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.058,-0.6960000000000001,0.0,0.0,-0.0842499999999999,-1.011,-0.0473333333333333,-0.5679999999999998,0.0,0.0,0.0878333333333333,1.054,0.0,0.0,0.09075,1.089,0.0595,0.714,0.0,0.0,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
"fiel ao movimento naturalista, os instintos dos personagens se sobrepõem à razão individual e o homem torna-se fruto do meio onde vive ? fator que abala a integridade de qualquer um que no local habite.",34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.0037837837837837,-0.14,-0.0104054054054054,-0.3849999999999999,-0.0408918918918918,-1.513,-0.0185675675675675,-0.6869999999999999,0.041054054054054,1.519,0.1112432432432432,4.116,0.0421891891891891,1.561,0.0944594594594594,3.495,0.0961351351351351,3.5570000000000004,0.0532702702702702,1.9710000000000003,4.0,4.0,4.0,4.0,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
A falta de tudo e a perspectiva de nada para aquelas pessoas que ali vivem,15.0,0.0,0.0,0.0,0.0,0.0135135135135135,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0287999999999999,-0.4319999999999999,-0.1127333333333333,-1.6909999999999998,0.0402,0.603,0.0083333333333333,0.1250000000000001,0.1224666666666666,1.837,0.2146666666666666,3.22,0.1467333333333333,2.201,0.1940666666666666,2.911,0.2252666666666666,3.379,0.1332666666666666,1.999,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
"Jason está a caminho da casa de Helena, quer resolver todas as pontas soltas do seu passado.",17.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0839473684210526,1.5950000000000002,-0.0033157894736842,-0.063,0.0442105263157894,0.84,0.0782105263157894,1.486,0.0,0.0,0.0839473684210526,1.5950000000000002,0.1063684210526315,2.021,0.0442105263157894,0.84,0.0782105263157894,1.486,0.0,0.0,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Chegando a cidade, descobre um pouco tarde que Helena irá atrasar uns dias para voltar para casa.",17.0,0.0,0.0,0.0,0.0,0.0206185567010309,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.0776315789473684,-1.475,0.0059473684210526,0.1129999999999999,-0.1112105263157894,-2.113,-0.0747894736842105,-1.421,-0.0488947368421052,-0.929,0.1012105263157894,1.923,0.0132105263157894,0.251,0.1133157894736842,2.153,0.0839473684210526,1.595,0.0488947368421052,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
"Ele se desculpa e ela vai para casa, chegando em casa, descobre que o mesmo cara que esbarrou, está aguardando sua vizinha Helena.",23.0,0.0,0.0,0.0,0.0,0.0153846153846153,2.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0437777777777777,1.182,-0.0104074074074074,-0.2809999999999999,0.0147037037037037,0.3969999999999999,0.0296666666666666,0.801,-0.0121481481481481,-0.328,0.0437777777777777,1.182,0.0427777777777777,1.155,0.0385555555555555,1.041,0.035074074074074,0.947,0.0121481481481481,0.328,2.0,2.0,2.0,2.0,0.074074074074074,0.074074074074074,0.074074074074074,0.074074074074074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
"Colateral é o segundo volume da série dos Irmãos Willers, da autora Andt Collins, lançado pela The Gift Box Editora.",20.0,0.0,0.0,0.0,0.0,0.0775862068965517,1.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0715217391304347,1.645,0.0149130434782608,0.3430000000000002,0.0404347826086956,0.93,0.0643478260869565,1.48,-0.004695652173913,-0.108,0.0715217391304347,1.645,0.0857826086956521,1.973,0.0404347826086956,0.93,0.0643478260869565,1.48,0.004695652173913,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
"Jason é o irmão mais novo, porém, sempre agiu como o mais velho por ser o responsável por gerenciar a carreira do irmão boxeador.",24.0,0.0,0.0,0.0,0.0,0.0077519379844961,3.0,2.0,3.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.045037037037037,1.216,0.0302222222222222,0.8160000000000001,0.0521851851851851,1.4090000000000005,0.0553333333333333,1.4940000000000002,-0.0165555555555555,-0.447,0.045037037037037,1.216,0.0851851851851851,2.3,0.0521851851851851,1.4090000000000005,0.0553333333333333,1.4940000000000002,0.0165555555555555,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
"Seu pai sequestrou a mãe dela, quando ela ainda era uma adolescente, e dois anos depois Helena nasceu e cresceu, isolada com os pais em um pântano",27.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,2.0,0.0,1.0,2.0,5.0,0.0,6.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.0485333333333333,-1.456,0.0,0.0,-0.033,-0.99,-0.0362666666666666,-1.088,-0.0272666666666666,-0.818,0.0485333333333333,1.456,0.0,0.0,0.033,0.99,0.0362666666666666,1.088,0.0272666666666666,0.818,1.0,1.0,1.0,1.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
"Dois anos depois que elas foram resgatadas, Jacob foi preso e condenado e isso já faz treze anos.",18.0,0.0,0.0,0.0,0.0,0.0206185567010309,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,-0.0834,-1.668,0.0,0.0,0.0,0.0,-0.0541,-1.082,-0.0789,-1.578,0.0834,1.668,0.0,0.0,0.0,0.0,0.0541,1.082,0.0789,1.578,2.0,2.0,2.0,2.0,0.1,0.1,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
Ela faz geleias e compotas para vender. Mas Helena nunca contou a verdade sobre seu pai para Stephen,18.0,0.0,0.0,0.0,0.0,0.04,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0136315789473684,0.259,0.0181578947368421,0.345,-0.002578947368421,-0.049,0.0071052631578947,0.135,-0.0078947368421052,-0.15,0.0136315789473684,0.259,0.0181578947368421,0.345,0.002578947368421,0.049,0.0071052631578947,0.135,0.0078947368421052,0.15,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0
