sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
Eu e meus colegas de empressa tivemos um mal atendimento no hotel home fomos muito mal tradado pela atentende da manha que se chama a rainha caremdo hotal esta pessoa trada muito mal os clientes se vç sair do hotel de manha e nao pagar a diaria do dia seguinte ela se se torna uma pessoa muito mal eduacada com o cliente nao sabe falar como uma pessoa normal e sim como um bicho ate um bicho te atennderia melhor vç mais nosoutros turnos sao pessoas muito bem educadas com o cliente limpesa boa cafe bom acomodaçoes boas munutençao e conservaçao boa e atentedimento rapido e muito bem educados o resto do pessoa mais a rainha do hotel nao da para querer se vç se hospetar no hotel home minuano nunca chegue na parte da manha chegue a tarde ou a noite vai ser bem tradado nestes turnos,20.0,16.0,5.0,0.0,0.1351351351351351,0.1081081081081081,0.0337837837837837,0.0,1.0
"Ficamos hospedados 1 noite ótimo quarto tudo novo, camas excelentes frigobar completo, atendimento bom, muito silencioso e ar condicionado splitJa me hospedei 2 vezes neste hotel, custo beneficio 100%",4.0,4.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,1.0
"Gostei da proximidade com o comércio, rodoviária e ponto de ônibus.",1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0
"No hotel o café da manhã deixa a desejar... pão duro, bolo ruim.",3.0,1.0,2.0,0.0,0.1875,0.0625,0.125,0.0,1.0
"pouca variação de sucos ..e na av farrapos é difícil circular depois das 19h, o maior complicador é o viaduto q aproxima muitos usuários d droga, e prostituição.Porém se você não pretende sai a noite e uma opção pois fica perto da rodoviária de Porto Alegre o principal inconveniente e os 5 andares sem elevador.",4.0,3.0,1.0,0.0,0.0655737704918032,0.0491803278688524,0.0163934426229508,0.0,1.0
"Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro.",1.0,1.0,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,1.0
"Mas estava com a minha família... Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão.",2.0,2.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0
"Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro",1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
"Hotel com atendimento, serviços e acomodações ruins.Roupa de cama e toalhas sujas, não tem limpeza de quarto, cheiro de cigarro em todo o hotel, sem internet.",2.0,0.0,2.0,0.0,0.0606060606060606,0.0,0.0606060606060606,0.0,1.0
"Localização pessima.Nivel do atendimento: fui fazer o check-in e a recepcionista falou para eu pagar apenas um dia, porque geralmente as pessoas não gostam do hotel e não ficam o final de semana todo.",2.0,2.0,0.0,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,1.0
O hotel é extremamente sujo e o local em que se situa é ponto de usuários de drogas.,2.0,0.0,2.0,0.0,0.1052631578947368,0.0,0.1052631578947368,0.0,1.0
"Definitivamente, não recomendo.",1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
"Até que as instalações não são tão ruins, mas a limpeza é bem superficial, deixando o local com um aspecto e cheiro bastante ruins.",4.0,2.0,2.0,0.0,0.1481481481481481,0.074074074074074,0.074074074074074,0.0,1.0
