sentence,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Você precisa analisar a opnião de Holden sobre a sociedade , como ele vê o mundo . ",0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0266470588235294,0.453,-0.06,-1.02,0.0542941176470588,0.923,0.0469999999999999,0.7989999999999999,0.0,0.0,0.0341764705882352,0.581,0.06,1.02,0.0682941176470588,1.161,0.0541764705882353,0.921,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.1333333333333333,2.0,0.0240963855421686,0.0
Tracy Whitney era uma moça correta que depois de sofrer varios golpes e ir parar em a cadeia injustamente jura vingança e promete a si mesma que não mais permitirá que a enganem . ,3.0,3.0,4.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0158235294117647,0.5379999999999999,-0.0512941176470588,-1.744,0.0047058823529411,0.1599999999999999,0.0104117647058823,0.3540000000000001,-0.0049117647058823,-0.167,0.0651176470588235,2.214,0.0567058823529411,1.928,0.0929411764705882,3.16,0.0869411764705882,2.956,0.0460882352941176,1.567,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0606060606060606,2.0,0.0111111111111111,0.0
""" Ah , mas é amor ! "" ",0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,0.121625,0.973,-0.064875,-0.519,0.09975,0.798,0.095375,0.763,0.0,0.0,0.121625,0.973,0.064875,0.519,0.09975,0.798,0.095375,0.763,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,1.0,0.0454545454545454,0.0
"Os cegos se tornam alvos de criminosos , que roubam a comida e violentam as mulheres . ",0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.1176470588235294,0.0435294117647058,0.74,-0.048235294117647,-0.82,0.0477058823529411,0.8109999999999999,0.0514117647058823,0.874,-0.0033529411764705,-0.057,0.0435294117647058,0.74,0.066235294117647,1.126,0.0511176470588235,0.869,0.0514117647058823,0.874,0.0033529411764705,0.057,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0666666666666666,1.0,0.0114942528735632,0.0
Até o próprio Pedro Bala fez que ia abusar de a menina . ,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0885384615384615,1.151,-0.1443846153846154,-1.877,0.133,1.729,0.122,1.586,0.0,0.0,0.0885384615384615,1.151,0.1443846153846154,1.877,0.133,1.729,0.122,1.586,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.25,3.0,0.0526315789473684,0.0
"Agora estando sozinha e presa em uma penitenciaria feminina que é um show de horrores , convivendo com mulheres de todos os tipos e capazes de fazer coisas terríveis , Tracy percebe que não tem mais nada a perder , e só uma coisa lhe dá forças para continuar , é obter a sua vingança , e quando ela a põe em pratica o faz de maneira fria e calculista e sem deixar rastros . ",5.0,6.0,5.0,3.0,6.0,8.0,0.0,11.0,0.0,5.0,1.0,6.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0258533333333333,1.9389999999999996,-0.0503999999999999,-3.78,0.0042266666666666,0.3169999999999998,0.0280533333333333,2.1040000000000005,0.02784,2.088,0.13396,10.047,0.1126666666666666,8.45,0.1352666666666666,10.145,0.13976,10.482,0.0586933333333333,4.402,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,0.0289855072463768,2.0,0.0053475935828877,0.0
"Essa liberdade os Capitães da Areia têm apenas por uns momentos breves , a liberdade longe de a dor , de a angústia e de a realidade pesada em que vivem . ",1.0,6.0,2.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.125,0.125,0.125,0.125,0.0592812499999999,1.897,-0.0398749999999999,-1.2759999999999998,0.0370625,1.1860000000000002,0.06053125,1.9370000000000005,-0.00609375,-0.195,0.16090625,5.149,0.1425624999999999,4.561999999999999,0.2313124999999999,7.401999999999999,0.19303125,6.1770000000000005,0.05740625,1.837,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.1034482758620689,3.0,0.0193548387096774,0.0
"Tudo é racionado e dividido de acordo com a "" casta "" de o indivíduo . ",0.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,0.0800625,1.281,-0.1107499999999999,-1.7719999999999998,0.1085,1.736,0.105375,1.686,-0.0050625,-0.081,0.0800625,1.281,0.1325,2.12,0.1085,1.736,0.105375,1.686,0.0050625,0.081,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0666666666666666,1.0,0.0140845070422535,0.0
Por mim Tracy merecia uma bela lição . ,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,0.09775,0.782,0.103125,0.825,0.092375,0.739,0.09775,0.782,0.0,0.0,0.09775,0.782,0.103125,0.825,0.092375,0.739,0.09775,0.782,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.2857142857142857,2.0,0.0512820512820512,0.0
Ainda penso em reler novamente para ver se minha opinião muda . ,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0195833333333333,0.235,0.0676666666666666,0.812,0.0716666666666666,0.86,0.027,0.324,-0.0779166666666666,-0.935,0.1440833333333333,1.729,0.0676666666666666,0.812,0.0788333333333333,0.946,0.114,1.368,0.0779166666666666,0.935,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,1.0,0.015625,0.0
O segundo mostra em toques sutis e rápidos sobre a autoridade que ele tem sobre ela e como aquela situação pode atuar sobre os dois . ,3.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0728461538461538,1.894,0.0196538461538461,0.511,0.0286153846153846,0.744,0.0556538461538461,1.447,-0.0041538461538461,-0.108,0.0728461538461538,1.894,0.0696538461538461,1.811,0.0286153846153846,0.744,0.0556538461538461,1.447,0.0041538461538461,0.108,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0074626865671641,0.0
"Vou usar uma frase que adoro em o livro pra descrever : "" O leão apaixona - se por o cordeiro "" . ",0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0466086956521739,1.072,0.0399565217391304,0.919,-0.0030869565217391,-0.071,0.0249565217391304,0.5740000000000001,-0.0086086956521739,-0.198,0.0466086956521739,1.072,0.0399565217391304,0.919,0.0030869565217391,0.071,0.0284347826086956,0.654,0.0086086956521739,0.198,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0454545454545454,2.0,0.0204081632653061,0.0
Seu pai teria sido um estivador grevista morto por a polícia durante uma manifestação . ,1.0,2.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,-0.0550666666666666,-0.826,0.0,0.0,-0.066,-0.99,-0.0416666666666666,-0.625,-0.0039333333333333,-0.059,0.0550666666666666,0.826,0.0,0.0,0.066,0.99,0.0416666666666666,0.625,0.0039333333333333,0.059,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0714285714285714,1.0,0.0113636363636363,0.0
"Os anos 1950 - cenário histórico de o livro - foi uma época de grandes mudanças para o mundo , especialmente em o que concerne a os jovens e suas atitudes . ",2.0,5.0,1.0,1.0,1.0,6.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,0.041125,1.3160000000000005,-0.05578125,-1.785,0.05484375,1.755,0.05375,1.72,-0.001625,-0.052,0.041125,1.3160000000000005,0.06684375,2.139,0.05484375,1.755,0.05375,1.72,0.001625,0.052,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0333333333333333,1.0,0.0063694267515923,0.0
"Esta obra é um romance que nos mostra como sobrevive a população realmente pobre , em a Bahia , então Jorge Amado para nos transmitir toda esta idéia de vida a um grupo de garotos , os Capitães de Areia , esta pequena ' tribo ' era composta inicialmente por quatro integrantes , Pedro Bala que sempre foi o líder de esse grupo e como prova de toda sua coragem tinha um cicatriz de navalha que atravessava todo seu rosto , Pirulito era representado por o seus forte grau de religiosidade fazendo - o rezar todas as noites pedindo para que Deus livrasse ele de todos seus pecados , Professor era o unico letrado de todo o grupo e por isso sempre foi o mais sensato em as decisões e o sedutor Gato que obteve este apelido por ter a facilidade de conquistar qualquer pessoa . ",7.0,16.0,6.0,6.0,3.0,31.0,0.0,27.0,1.0,9.0,9.0,11.0,6.0,0.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0426164383561643,6.222000000000002,-0.0368493150684931,-5.38,0.0512876712328767,7.487999999999998,0.0577739726027397,8.435000000000004,0.0163835616438356,2.3920000000000003,0.1291095890410958,18.85,0.1094931506849315,15.986000000000004,0.1414520547945205,20.652,0.1331164383561644,19.435,0.0301095890410958,4.396,134.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,12.0,0.0869565217391304,12.0,0.0155440414507772,0.0
Agora sobre a história . ,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.99,0.2186,1.093,0.0,0.0,0.1387999999999999,0.694,0.0,0.0,0.198,0.99,0.2186,1.093,0.0,0.0,0.1387999999999999,0.694,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.04,0.0
"O'Brien sabe que ele tem pavor de ratos , então , manda os torturadores colocarem uma máscara em seu rosto , com uma abertura para uma gaiola cheia de ratos famintos separada apenas por uma portinha . ",2.0,6.0,2.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.081081081081081,0.081081081081081,0.081081081081081,0.081081081081081,0.0505675675675675,1.871,-0.068027027027027,-2.517,0.0893243243243243,3.305,0.057027027027027,2.11,-0.0412702702702702,-1.527,0.147054054054054,5.441000000000001,0.0722972972972973,2.675,0.1403513513513513,5.193,0.1331351351351351,4.926,0.0412702702702702,1.527,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0303030303030303,2.0,0.0099502487562189,0.0
"Muitos presidiários assim como a personagem Tracy Whitney já sofreram preconceito depois que ganham a liberdade , não sendo aceito em a sociedade , não encontrando emprego , o que terminam voltando a crimilidade . ",0.0,2.0,5.0,1.0,0.0,5.0,0.0,7.0,0.0,2.0,2.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0600857142857142,2.103,-0.0238285714285714,-0.8340000000000001,0.1000857142857142,3.503,0.0674571428571428,2.361,0.0243999999999999,0.854,0.1090571428571428,3.817,0.0665714285714285,2.33,0.1000857142857142,3.503,0.1000285714285714,3.5010000000000003,0.0243999999999999,0.854,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0967741935483871,3.0,0.014018691588785,0.0
Aqui só fica um pouco mais movimentado depois de a partida de baseball . ,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0407142857142857,0.5700000000000001,-0.1280714285714285,-1.793,0.0492857142857142,0.69,0.0782857142857142,1.096,-0.0053571428571428,-0.075,0.142,1.988,0.1499285714285714,2.099,0.1907142857142857,2.67,0.1591428571428571,2.228,0.0053571428571428,0.075,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,1.0,0.0136986301369863,0.0
Tudo ficaria maravilhoso se não fosse o fato de que este homem contrata Larry Douglas como piloto . ,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1603333333333333,2.886,-0.0810555555555555,-1.459,0.1511666666666666,2.721,0.1358333333333333,2.4450000000000003,-0.0045,-0.081,0.1603333333333333,2.886,0.1003888888888888,1.807,0.1511666666666666,2.721,0.1358333333333333,2.4450000000000003,0.0045,0.081,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.1764705882352941,3.0,0.03,0.0
"O ditado "" Farinha pouca , meu pirão primeiro "" simplifica perfeitamente o cenário . ",2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498666666666666,0.748,-0.0621333333333333,-0.932,0.0605333333333333,0.908,0.0572,0.8580000000000001,0.0008666666666666,0.013,0.0498666666666666,0.748,0.0621333333333333,0.932,0.0605333333333333,0.908,0.0572,0.8580000000000001,0.0008666666666666,0.013,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,2.0,0.0235294117647058,0.0
"Confira mais resenhas e novidades sobre literatura em o blog Homo Literatus , acesse : www.homoliteratus.com ",0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411875,0.659,-0.05925,-0.948,0.0366875,0.587,0.0456875,0.731,0.0,0.0,0.0411875,0.659,0.05925,0.948,0.0366875,0.587,0.0456875,0.731,0.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,3.0,0.1764705882352941,3.0,0.0275229357798165,0.0
Acredite eles sabem mais sobre nós de o que nós mesmos ! ,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430833333333333,0.517,-0.0810833333333333,-0.973,0.0699999999999999,0.84,0.06475,0.777,0.0,0.0,0.0430833333333333,0.517,0.0810833333333333,0.973,0.0699999999999999,0.84,0.06475,0.777,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,1.0,0.0175438596491228,0.0
"Eles moravam escondidos , em um "" trapiche "" , sujo e infestado de ratos . ",1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,-0.0619999999999999,-0.992,-0.0608125,-0.973,-0.009375,-0.15,-0.0231249999999999,-0.3699999999999998,0.0589375,0.943,0.126625,2.026,0.0608125,0.973,0.114375,1.83,0.12025,1.924,0.0589375,0.943,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,1.0,0.0133333333333333,0.0
"Bella é , para Meyer , a personificação de esse desejo : apesar de se enxergar como feia , ela é imediatamente desejada por os garotos a quem somos apresentados , inclusive o vampiro bonitão . ",2.0,6.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0660833333333333,2.379,-0.0857777777777777,-3.088,0.0834722222222222,3.005,0.0784722222222222,2.825,0.0,0.0,0.0660833333333333,2.379,0.0857777777777777,3.088,0.0834722222222222,3.005,0.0784722222222222,2.825,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.064516129032258,2.0,0.0103626943005181,0.0
E não demora para ela perceber que está completamente apaixonada por aquele estranho e maravilhoso rapaz ... E vice-versa . ,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,-0.0621,-1.242,0.0159999999999999,0.3199999999999999,-0.047,-0.94,-0.00905,-0.181,0.0,0.0,0.0986,1.972,0.082,1.64,0.1283,2.566,0.10295,2.059,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0161290322580645,0.0
"Em uma referência clara a esse tema o autor descreve a contaminação de a cegueira , onde , em a verdade , está implícita a comparação com ideologias , formas de governos e modos de produção : "" A cegueira estava alastrando , não como uma maré repentina que tudo inundasse e levasse a a sua frente . ",3.0,9.0,1.0,2.0,2.0,11.0,0.0,15.0,0.0,3.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0757068965517241,4.391,-0.0651724137931034,-3.78,0.0743448275862068,4.311999999999999,0.0807068965517241,4.681,0.0148965517241379,0.864,0.1052586206896551,6.105,0.1123793103448275,6.518,0.1068620689655172,6.198,0.1125689655172413,6.529,0.0203103448275862,1.178,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0192307692307692,2.0,0.0066889632107023,0.0
", POIS PAREÇEM INTERESSANTE . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197999999999999,0.599,-0.1824,-0.912,0.1132,0.566,0.1384,0.692,0.0,0.0,0.1197999999999999,0.599,0.1824,0.912,0.1132,0.566,0.1384,0.692,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,22.0,0.7333333333333333,0.0
Será que não vivem lá o seu quinhão de martírio em essa relação ? ,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0369285714285714,0.517,-0.0694999999999999,-0.973,0.0031428571428571,0.0439999999999999,0.0142142857142857,0.199,-0.0669999999999999,-0.938,0.0369285714285714,0.517,0.0694999999999999,0.973,0.1168571428571428,1.636,0.0967857142857142,1.355,0.0669999999999999,0.938,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,1.0,0.0151515151515151,0.0
Cada uma é um livro diferente . ,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.1012857142857142,-0.709,0.0,0.0,-0.1414285714285714,-0.99,-0.0808571428571428,-0.566,0.0,0.0,0.1012857142857142,0.709,0.0,0.0,0.1414285714285714,0.99,0.0808571428571428,0.566,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,1.0,0.03125,0.0
Bem que o Holden podia contar sobre uma outra aventura . ,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423636363636363,1.5659999999999998,0.0129090909090909,0.142,0.0836363636363636,0.92,0.1303636363636363,1.4340000000000002,0.0,0.0,0.1423636363636363,1.5659999999999998,0.1652727272727272,1.818,0.0836363636363636,0.92,0.1303636363636363,1.4340000000000002,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.2,2.0,0.0350877192982456,0.0
"O objetivo de os Baixos , isso quando têm um objetivo - pois uma de as características marcantes de os Baixos é o fato de estarem tão oprimidos por a trabalheira que só a intervalos mantêm alguma consciência de toda e qualquer coisa externa a seu contidiano - , é abolir todas as diferenças e criar uma sociedade em a qual todos os homens sejam iguais "" ( p. 238 ) . ",3.0,6.0,3.0,4.0,2.0,18.0,0.0,12.0,2.0,3.0,2.0,8.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0612083333333333,4.407,-0.0634583333333333,-4.569,0.0602916666666666,4.340999999999998,0.0622222222222222,4.48,-0.0079305555555555,-0.571,0.0879305555555555,6.331,0.0729861111111111,5.255,0.1133472222222222,8.161,0.0921111111111111,6.6320000000000014,0.0079305555555555,0.571,60.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0298507462686567,3.0,0.0081743869209809,0.0
"A partir de aí , coisas incríveis acontecem e Tracy acaba em a cadeia . ",1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0851333333333333,1.277,-0.0907333333333333,-1.361,0.1172,1.758,0.1026,1.539,-0.0042666666666666,-0.064,0.0851333333333333,1.277,0.1095333333333333,1.643,0.1172,1.758,0.1026,1.539,0.0042666666666666,0.064,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0769230769230769,2.0,0.0277777777777777,0.0
"Porque vocês acham que a Stephenie criou a Bella "" sem sal "" ? ",0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0156428571428571,0.2189999999999999,-0.0413571428571428,-0.579,-0.0178571428571428,-0.25,-0.0008571428571428,-0.0119999999999999,0.0417142857142857,0.584,0.1040714285714285,1.457,0.0413571428571428,0.579,0.1092857142857142,1.53,0.0988571428571428,1.384,0.0417142857142857,0.584,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.2307692307692307,3.0,0.0476190476190476,0.0
