sentence,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,subjectivity
"Interpretado por muitos como uma sátira e como uma metáfora de humor negro por outros , a obra em os mostra um mundo terrível , a onde a privacidade e os direitos básicos de o ser humano não existem mais e o Estado é a única coisa que importa . ",47,1,0,0,0
Isso devia contar para alguma coisa . ,6,0,0,0,0
"O livro o fascinava , ou , mais exatamente , tranquilizava - o . ",9,0,0,0,0
Uma leitura muito boa . ,4,0,0,0,0
"Em pouco tempo , todos estão cegos por a mesma treva branca , sendo obrigados a agir , ainda que a contragosto , de acordo com as limitações impostas por ela . ",27,0,0,0,0
"É certo que todas as dúvidas , certezas , incertezas , medos e toda a avalanche de sentimentos que invadem as pessoas em o período de a adolescência , já é por si só um conteúdo por demais rico . ",35,0,0,0,0
""" - Era esse o assunto ? ",4,0,0,0,0
Crepúsculo poderia ser como qualquer outra história não fosse um elemento irresistível : o objeto de a paixão de a protagonista é um vampiro . ,23,0,0,0,0
O livro mais simples que já li . ,7,0,0,0,0
"Com a chegada de Dora a o trapiche , tudo muda , agora os meninos recebem amor e carinho , carinho de mãe , de irmã , e para Pedro não só de mãe e irmã , como de esposa , noiva também . ",35,2,0,0,0
"Então era o estado controlava o pensamento de os cidadãos , entre muitos outros meios , por a manipulação de a língua . ",20,0,0,0,0
"Em o final de o livro o personagem que foi o primeiro a cegar volta a enxergar e os outros personagens ficam bastante felizes , mas não porque ele voltou a enxergar e sim por um ato egoísta , de que se ele foi o primeiro a ficar cego e voltou a enxergar os outros também voltariam a enxergar progressivamente . ",58,0,0,0,0
"85 % de o livro é puro romance e declarações de amor , claro que para mim a parte mais divertida forão de ação . ",20,0,1,0,0
Um policial extremamente grosseiro levou - a para a casa de os pais em um táxi . ,15,0,0,0,0
Há de se ressaltar que este clássico não é tão fácil de ser encontrado . ,14,0,0,0,0
"Não suga sangue humano , possui código genético diferente de o nosso ( ele era humano em a "" vida passada "" , não era ? ",20,0,0,0,0
"Eu particularmente gosto de historias narradas em a primeira pessoa porque te faz participar de um jeitinho especial de os fatos , como se fosse realmente você naquele lugar , vivendo aqueles acontecimento e se apaixonando por o vampiro bonzinho . ",37,0,0,0,0
"Quando eu arrumar Ensaio sobre a cegueira em o formato de livro mesmo , papel , vou querer lê - lo por completo . ",20,1,0,0,0
"A depressão veio por saber que , se algo parecido acontecesse de fato , realmente em os tornaríamos aqueles bichos que o autor fez questão de esfregar em nossas caras . ",28,0,0,0,0
E isso é refletido em todos os setores . ,8,0,0,0,0
"O castigo que a mulher leva com si é fingir a cegueira e presenciar cenas repugnantes , como a selvageria de pessoas que até então achavam que não eram observadas . ",29,0,0,0,0
"E ele se torna completamente obcecado por ela a ponto de ser super-protetor , tentar o suicídio por achar que estava morta , e o pior : Passar a noite olhando pro rosto de ela enquanto dorme . ",33,1,0,0,0
"Esse poder , seja qual e como for , existirá para sempre . ",10,0,0,0,0
"E a o mesmo tempo faz de ela uma garota forte , capaz de renunciar sua vontade em prol de a felicidade de a mãe e mais tarde , suportar o peso de suas descobertas . ",33,0,0,0,0
"Capitães da Areia foi o primeiro livro que li inteiro , foi a primeira resenha que fiz , sem nem saber o que era isso e de uma forma extremamente forçada ( contrariando o que parece , nunca fui um aluno fã de literatura ) em o auge de os meus 15 anos . ",47,1,1,0,0
"Ele , então , é guiado para casa por um homem que , em seguida , furta seu carro e fica cego também . ",19,0,0,0,0
Mas pra mim ainda prefiro se houver amanhã . ,8,0,0,0,0
Um amor lindo e puro com tanta aventura envolvida . ,9,0,0,0,0
"Ou seja , sob esse aspecto , o mundo hoje me parece pior de o que Orwell imaginou . ",15,1,0,0,0
"Em um ponto onde se cruzam literatura e sabedoria , José Saramago nos obriga a parar , fechar os olhos e ver . ",20,1,0,0,0
"Em Crepúsculo , ele aparenta ser uma pessoa de bom coração que modifica a tensão de as pessoas para fazê - las sentirem - se melhor . ",23,1,0,0,0
Ia ser só o apanhador em o campo de centeio e tudo . ,11,0,0,0,0
1984 é o que as pessoas chamam de distopia e o significado de essa estranha palavra revela muito sobre o enredo de o último livro escrito por George Orwell antes de sua morte . ,30,1,1,0,0
"Controle excessivo , lavagem cerebral , manipulação : constantes em a assombrosa obra de George Orwell . ",11,1,0,0,0
"Depois de um bom tempo que Bella não vê ninguém a não ser Edward , ela volta pra casa e atende um telefonema de sua maiga Jessica . ",22,3,0,0,0
"Esta obra , além de despertar os mais diversos sentimentos , leva o leitor a muitas reflexões ! ",15,0,0,0,0
Falando sobre mais uma aventura de Malu . ,7,1,1,0,0
"Mãe , irmã , amada e também a persona de musa inspiradora , desejada , porém fora de alcance . ",14,0,0,0,0
Minha namorada é a mulher barbada ! ,6,1,0,0,0
"Afinal , algo mais confuso de compreender os delírios e anseios de nossa juventude ? ",13,0,0,0,0
Saramago consegue expressar toda a angustia de o ser humano quando perde o que de mais importante ele tem . ,19,1,0,0,0
Eu sempre reluto em ler Saramago por causa de seu formato sem parágrafo . ,13,1,0,0,0
Os personagens não precisam de nomes . ,6,0,0,0,0
Mas a morte é o menor perigo a ser enfrentado por este herói submisso . ,14,0,0,0,0
Comecei a ler Ensaio sobre a cegueira porque ia cair em um vestibular e sem falar que tinha que ler por o computador e se quiser que eu abandone uma leitura é só mandar eu ler por o computador . ,39,1,0,0,0
"Esse livro apoia muito implicitamente o comunismo , pois o autor crítica a alta sociedade e as injustiças feitas por elas em a época em que escreveu este livro , em a Ditadura , vendo fortes traços de essa "" injustiça "" com os Capitães da Areia e com os pobres de Salvador . ",47,3,0,0,0
"Eles se unem em um amor , que por si só já é uma infração política , e tentam mudar a realidade a partir de sua própria história - sabendo a todo o momento , em uma consciência sufocante - que isso jamais vai acontecer . ",39,0,0,0,0
Os outros livros de a série exploram um tema que acaba sendo esgotado já em o primeiro . ,17,0,0,0,0
"Mas , lendo o livro , o que mais me chamou a atenção é que a falta de privacidade que poderia se ter em 1984 , de acordo com a visão de Orwell , seria fruto de a opressão de o governo . ",36,1,1,0,0
"Devido a minha frustração , perdi um pouco de a vontade de ler os outros , mas imagino que sejam melhores . ",19,0,0,0,0
E Sidney Sheldon tem um jeito super sensível de tratar a alma feminina ! ,11,1,0,0,0
"Afinal , ninguém mais quer saber de o principe de a Bela Adormecida , então porque nao um vampiro perfeito que tem mais participação em a historia ? ",23,1,0,0,0
"Segunda , havia uma parte de ele - e eu não sabia que poder essa parte teria - que tinha sede de o meu sangue . ",22,1,0,0,0
Ler Capitães da Areia para o colégio parecia ser só mais um livro chato e monótono sobre a realidade de nosso país em determinada época . ,25,1,1,0,0
"A sede de vingança e a ganancia devem ter sido transferidos para Kate geneticamente , a garota é pior que o pai , sempre foi obcecada por a empresa Kruger-Brent ( você nunca vai imaginar o motivo de terem dado esse nome ) e nunca mediu esforços para ficar cada vez mais rica , manipulando todos , não escapando nem a família . ",51,2,0,0,0
"Encontrei até uma curiosidade : O Edward foi "" mordido "" em 1918 , quando sofria de a gripe espanhola . ",14,1,1,0,0
Em cada uma de elas um único partido tinha controle total sobre a sociedade e sobre qualquer tipo de informação . ,20,0,1,0,0
"Hoje , eu falei de ele para um amigo , que ficou todo empolgado , principalmente depois que comecei a falar de as minhas várias teorias que comecei a ter graças a os vários livros de ficção científica fantásticas que há por aí e que são poucos divulgados . ",45,0,0,0,0
Ela me fuzilou com os olhos . ,6,0,0,0,0
"Também né , Sidney Sheldon . ",2,1,0,0,0
"A ordem foi essa : Lua Nova , Amanhecer , Eclipse e Crepúsculo . ",10,4,0,0,0
"Logo , o nicho em que as crianças crescem marca de certa forma o seu modo de ver o mundo , mas não é fator que determinará o que elas serão . ",29,0,0,0,0
A intenção de George Orwell foi criticar os regimes totalitários de a época ( stalinismo e nazismo ) e a manipulação de o povo por parte de qualquer governo . ,25,1,0,0,0
"Aqueles seres perigosamente fascinantes tentam convencê - la a manter - se afastada , mas é tarde demais : o cordeiro se apaixonou por um de os leões . ",24,0,1,0,0
"A o mostrar os garotos divertindo - se em o "" Grande Carrossel Japonês "" , o narrador mostra a essência de os personagens de o livro . ",23,1,0,0,0
"De forma consciente ou não , todos esses elementos em conjunto em a expectativa de um amor impossível mexem com o emocional feminino de forma inevitável , fazendo Stephanie faturar com 100 milhões de cópias vendidas por a série Crepúsculo . ",36,2,2,0,0
"O garoto , de 17 anos , que queria ser "" o apanhador em o campo de centeio "" . ",13,0,1,0,0
"Quando eu chegava em a história seguinte pensava "" mas ela já mudou de namorado de novo ? "" ",16,0,0,0,0
Nossa sociedade é totalmente burocrática e manipuladora . ,6,0,0,0,0
"É uma obra brutal , violenta , impossível não sofrer com ela . ",10,0,0,0,0
"Acho que ele é quem mais dá o contexto de realidade , vinculando a Forks de o livro com a Forks real . ",19,2,0,0,0
Para onde vão os patos quando o lago congela ? ,9,0,0,0,0
"Tem personagens YA muito mais cativantes por aí , com um enredo bem mais envolvente ... Tá , tá , a Meyer deixa alguns poucos mistérios que podem levar a pessoa a a curiosidade ... mas todo esse frisson ? ",32,2,0,0,0
A unica coisa que nao gostei muito foi o fato de que a autora sempre falava muito de a perfeição de Edward . ,19,1,0,0,0
"O Reverso da Medalha "" Uma ova que me conhecem ! ",8,1,0,0,0
De aí li em dois dias . ,6,0,1,0,0
"Através de a escrita , tentei dizer que não somos bons e que é preciso que tenhamos coragem para reconhecer isso . ",20,0,0,0,0
"E me consola ter visto ela sofrer também , bem como aumenta a nota que dou para o livro . ",18,0,0,0,0
"Durante a leitura vá fazendo um risco para cada vez em que elas aparecerem , vai ser uma leitura bem interativa ( risos , eu não poderia deixar esta observação de fora ) . ",29,0,0,0,0
"É de isso que se trata o livro Ensaio sobe a Cegueira , um livro forte , onde o autor em os conta uma história inusitada , sobre como uma cidade inteira ficou cega de repente e como as pessoas que estavam sãs lidaram com a situação . ",44,1,0,0,0
"Como vocês podem ver , Saramago não dá nome as personagens , sendo elas distinguidas somente por suas características . ",17,1,0,0,0
"A principal denúncia de o livro é contra o autoritarismo , o controle histórico e ideológico . ",15,0,0,0,0
Ele se opunha a o autoritarismo e a a figura de o ditador russo e o regime de terror e genocídio que ele impôs a o povo russo . ,28,0,0,0,0
Ou então a substituta de a Miss Aigletinger é que estaria levando a turma . ,13,1,0,0,0
"Agora Edward faz tudo para protegê - la , mas tudo dá errado e os outros vampiros conseguem morde - la . ",17,1,0,0,0
"Não queira juntar magia e seres demoniacos bebedores de sangue , porque se tentar nao vai prestar . ",13,0,0,0,0
"Sinceramente , achei que meio mundo ia ler 1984 , me enganei redondamente por o jeito . ",11,0,1,0,0
"É realmente ... se você é uma menininha de até 14 anos é plausível que você leia este livro , e que provavelmente morra de amores por os personagens e suas historinhas . ",29,0,1,0,0
"É triste ver como esse livro conquistou milhares de adolescentes ( pior , não só adolescente , mas também mulheres ADULTAS e em o mínimo frustradas com suas vidas amorosas/sexuais ) , que passaram a desejar uma história de amor semelhante a história vivida por Bella e Edward . ",39,3,0,0,0
"Esses meninos formam o grupo conhecido como Capitães da Areia e são liderados por o famoso Pedro Bala , um garoto loiro com uma enorme cicatriz em o rosto . ",27,2,0,0,0
Por trazer um tema que ainda é um tanto atual . ,10,0,0,0,0
"Mas , tá ficando difícil . ",4,0,0,0,0
"Vale lembrar que 1984 foi escrito quase 40 anos antes de essa data , e se trata de uma visão futuristica de o autor de como seria o mundo . ",25,1,2,0,0
Fiquei mais de duas semanas enrolando para me entusiasmar . ,9,0,1,0,0
"A Capa com digamos ' O de o fruto proibido ' , ( que foi o que entendi ) . ",14,1,0,0,0
"Não escreve tão bem quanto gostaria e , em algum momento em o livro , perde - se e mistura - se com Bella , mostrando que ela mesma é apaixonada por o personagem Edward Cullen , que criou . ",31,2,0,0,0
"Lembro de Demian , de o Hermann Hesse e o próprio Retrato do Artista quando Jovem , de o Joyce , que também é meio perturbador . ",20,4,0,0,0
Sinto muita pena de todos que ela usou para atingir seus propósitos . ,12,1,0,0,0
"Não é surpresa , portanto , que o livro foi considerado propaganda comunista e censurado em época de ditadura . ",17,0,0,0,0
"gostaria de dizer a ele o quanto prezo por sua pessoa , assim como prezo por esse meu personagem de o time de os personagens favoritos . ",25,0,0,0,0
Esse foi o primeiro livro de o Sidney Sheldon que eu li . ,10,1,0,0,0
"Em essa conversa Caulfield se nomeia o "" apanhador "" , uma referência a um poema escocês que ambos sabiam decorado . ",16,1,0,0,0
"Sidney Sheldon , como sempre , consegue nos envolver em a história de a Família Blackwell . ",11,2,0,0,0
"li o segundo em tres ou quatro dias , o terceiro em dois . ",11,0,2,0,0
"Os meninos pobres , jogados em a rua sem pai nem mãe . ",11,0,0,0,0
E ninguém discute nada . ,4,0,0,0,0
"1984 "" não é um livro contra o socialismo , mas contra a farsa e a mentira que leva um grupo minoritário a auferir e manter o poder . ",25,0,1,0,0
Já em o filme - e eu tenho de ressaltar - ele parece um drogado com alguma doença incurável . ,17,0,0,0,0
