sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"""Restaurante a kilo , normalmente são de baixo custo , atenção , não é o caso deste !""",0.05005,1.001,0.06085,1.217,0.0584999999999999,1.17,0.0556,1.112,0.00265,0.053,0.0
"""O kilo perto dos R $ 75,00 torna o almoço de rotina muito caro , permitindo o cálculo e trazendo o almoço no Mangai pra uma realidade possível , quanto ao sabor ... muito bom !""",0.1543421052631578,5.864999999999999,0.1024473684210526,3.893,0.0891578947368421,3.388,0.1313157894736842,4.99,0.0533157894736842,2.026,1.0
"""Bom mesmo.""",0.0616,0.308,0.0426,0.213,0.0,0.0,0.0298,0.149,0.0145999999999999,0.073,0.0
"""Comida perfeita, atendimento do garçom Wemerson nota 10, música agradável, ambiente agradável""",0.1507647058823529,2.563,0.1903529411764705,3.236,0.1417058823529411,2.409,0.1586470588235294,2.697,0.0033529411764705,0.057,1.0
"""Bebida sempre gelada , pessoas bonitas  e simpáticas , lugar perfeito para fazer amizades e passar a noite toda bebendo e comendo!""",0.0774999999999999,2.015,0.0117692307692307,0.306,0.0382692307692307,0.995,0.0543846153846153,1.414,0.0383076923076923,0.996,1.0
"""Atendimento top, Wemerson garçom com um atendimento impecável, chopp gelado e comida de primeira.""",0.2421578947368421,4.601000000000001,0.159578947368421,3.032,0.1624736842105263,3.087,0.2147368421052631,4.08,0.0891052631578947,1.693,1.0
"""Muito bom!!!""",0.1097142857142857,0.768,0.0,0.0,0.0844285714285714,0.591,0.091,0.637,0.079,0.553,1.0
"""A comida do restaurante é maravilhosa, com boa variedade de pratos e vinhos, o ambiente também é fenomenal.""",0.0883478260869565,2.032,0.1031304347826087,2.372,0.0655217391304347,1.507,0.0840434782608695,1.9330000000000005,0.0024782608695652,0.057,1.0
"""Porém o atendimento deixa muito a desejar, a entrada demorou muito mais que o prato principal, acredito que esqueceram de encaminhar o pedido, a coca-cola que pedimos não veio, tivemos que pedir a outro garçom.""",0.0922619047619047,3.875,0.070047619047619,2.942,0.0824047619047619,3.4609999999999994,0.0969047619047619,4.07,0.046,1.932,1.0
"""E os preços são um pouco caro, nada exorbitante, mas R$ 16,50 numa entrada simples de apenas 06 torradas de brusqueta e R$ 51,00 num prato de macarrão simples com molho vermelho é um pouco defasado da realidade.""",0.1553720930232558,6.681,0.1293953488372093,5.564,0.1853488372093023,7.969999999999999,0.1718139534883721,7.388000000000001,0.0732790697674418,3.151,1.0
"""comida muito boa e de alto nível, lugar super agradável e atendimento de primeira.""",0.2525,4.545,0.2668333333333333,4.803,0.1936111111111111,3.485,0.2447777777777777,4.406,0.0368888888888888,0.6640000000000001,1.0
"""parabéns aos proprietários .""",0.1543333333333333,0.926,0.1536666666666666,0.922,0.1578333333333333,0.947,0.1553333333333333,0.932,0.0,0.0,0.0
"""Comidas típicas do Nordeste, decoração rústica é bem aconchegante com atendimento ótimo e estacionamento privativo.""",0.1143157894736841,2.172,0.1026315789473684,1.95,0.125,2.375,0.1298421052631579,2.467,0.0476842105263157,0.906,1.0
"""Lugar pequeno e no ápice do sucesso, então é normal que tenha fila.""",0.0961764705882352,1.6349999999999998,0.0684117647058823,1.163,0.1155294117647058,1.964,0.0923529411764705,1.5699999999999998,0.0031176470588235,0.053,1.0
"""Achei a gestão da fila atenciosa e amigável.""",0.0295454545454545,0.325,0.0588181818181818,0.647,0.0552727272727272,0.608,0.0398181818181818,0.438,0.0241818181818181,0.266,1.0
"""O lugar é descontraído e a proposta particular e bem cuidada nos detalhes.""",0.1326875,2.123,0.0851875,1.363,0.116625,1.866,0.1076875,1.723,0.011375,0.182,1.0
"""O valor é médio alto e o serviço ágil.""",0.1704999999999999,2.046,0.1759166666666666,2.111,0.0761666666666666,0.914,0.1333333333333333,1.6,0.0144166666666666,0.173,1.0
"""Um lugar que está na moda.""",0.0922222222222222,0.83,0.01,0.09,0.1175555555555555,1.058,0.0726666666666666,0.654,0.0015555555555555,0.014,0.0
"""Mas nada de ""best 50""......""",0.15,1.5,0.0973,0.973,0.1451,1.451,0.1635,1.635,0.0980999999999999,0.981,0.0
"""Cheguei no local na noite do dia 25/04/2019.""",0.0878181818181818,0.966,0.0733636363636363,0.8069999999999999,0.081090909090909,0.892,0.079090909090909,0.87,0.0159090909090909,0.175,0.0
"""O restaurante possui uma loja de vinhos, onde pude encontrar opções bastante em conta e outras um pouco mais caras.""",0.096375,2.313,0.0802083333333333,1.925,0.0837083333333333,2.009,0.08675,2.082,0.0,0.0,0.0
"""Tem vinhos para todos os gostos mas, para ser sincero, achei fraca da disponibilidade dos vinhos do Porto, meu vinho favorito.""",0.0713333333333333,1.926,0.0691111111111111,1.866,0.065037037037037,1.756,0.0682962962962962,1.844,0.0103703703703703,0.28,0.0
"""Muito poucas (e caras) opções.""",0.0768,0.768,0.0,0.0,0.0591,0.591,0.0637,0.637,0.0553,0.553,0.0
"""Os garçons são muito educados e atenciosos.""",0.0957,0.957,0.0077,0.077,0.0794,0.794,0.0793,0.793,0.0553,0.553,1.0
"""O ambiente é interessante.""",0.0855714285714285,0.599,0.1302857142857142,0.912,0.0808571428571428,0.566,0.0988571428571428,0.692,0.0,0.0,1.0
"""Ambiente familiar.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Os pratos são extraordinários, atendimento cortês e a Carla Pernambuco passa de mesa em mesa cumprimentando os clientes.""",0.1471818181818182,3.238,0.1899999999999999,4.18,0.1441363636363636,3.1710000000000003,0.1604090909090909,3.529000000000001,0.0,0.0,1.0
"""Superou nossa expectativa.""",0.0,0.0,0.0,0.0,0.1243333333333333,0.746,0.0868333333333333,0.521,0.1361666666666666,0.817,0.0
"""Uma opção excelente, os hambúrgueres são muito gostosos, a maionese artesanal é espetacular, as batatas bem crocantes, o atendimento é sempre bom.""",0.1234137931034482,3.579,0.0718965517241379,2.085,0.1101724137931034,3.195,0.1067931034482758,3.097,0.0200689655172413,0.5820000000000001,1.0
"""O melhor fondue que já comi!!!!""",0.036,0.432,0.01875,0.225,0.0863333333333333,1.036,0.0435833333333333,0.523,0.0103333333333333,0.124,1.0
"""Tudo com muita qualidade e atendimento ideal.""",0.2213,2.213,0.2287,2.287,0.1626,1.626,0.1992999999999999,1.993,0.0148,0.148,1.0
"""Única coisa chata é a espera.""",0.027,0.243,0.0143333333333333,0.129,0.0084444444444444,0.076,0.0166666666666666,0.15,0.0,0.0,1.0
"""Cheguei às 20h e entrei somente as 22h.""",0.0568181818181818,0.625,0.0,0.0,0.0597272727272727,0.657,0.069,0.759,0.0904545454545454,0.995,0.0
"""Mas ainda assim vale muito a pena.""",0.2303,2.303,0.0893,0.893,0.0591,0.591,0.1719,1.719,0.1371,1.371,0.0
"""A hamburgueria oferece um conceito inovador, seja em seu cardápio ou em sua decoração.""",0.0454444444444444,0.818,0.0522222222222222,0.94,0.1007222222222222,1.813,0.0661111111111111,1.1900000000000002,0.0,0.0,0.0
"""Trata-se da tradicional localização do famoso Rio’s .""",0.0655454545454545,0.721,0.0637272727272727,0.701,0.0,0.0,0.0452727272727272,0.498,0.0064545454545454,0.071,0.0
"""A proposta é seguir o modelo do antigo Porcão, inclusive sem grandes modificações na estrutura.""",0.1058421052631579,2.011,0.0407368421052631,0.774,0.1363157894736842,2.5900000000000003,0.1152105263157894,2.189,0.0707368421052631,1.344,0.0
"""Mantiveram tudo igual: buffet de saladas incrivel e as carnes chegando a mesa no estilo rodízio.""",0.06325,1.265,0.09115,1.823,0.08905,1.781,0.0798,1.596,0.00405,0.081,1.0
"""Quanto as carnes tudo dentro do esperado sem grandes novidades.""",0.0666153846153846,0.866,0.0133846153846153,0.174,0.0727692307692307,0.946,0.0638461538461538,0.83,0.0511538461538461,0.6649999999999999,0.0
"""Ficam devendo as costelas bovinas e as linguiças .""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Preços bem salgados por sinal.""",0.3125,2.5,0.39325,3.146,0.22875,1.83,0.310625,2.485,0.002625,0.021,1.0
"""Vou demorar para voltar!""",0.0171428571428571,0.12,0.0164285714285714,0.115,0.0327142857142857,0.229,0.0092857142857142,0.065,0.0287142857142857,0.201,0.0
"""fomos pra um café da manhã no dia dos pais, estava bem cheio mas havia mesa disponível.""",0.146047619047619,3.067,0.159,3.339,0.2133809523809523,4.481,0.1675714285714285,3.519,0.0099047619047619,0.208,0.0
"""Local linda, com mesas ao ar livre e super arborizado, tem um cantinho pra crianças com alguns brinquedos e lápis pra desenhar.""",0.1858148148148148,5.017,0.0955185185185185,2.579,0.2296296296296296,6.199999999999999,0.1805925925925925,4.876,0.039074074074074,1.0550000000000002,1.0
"""Comida boa mas sem muita variedade, devem melhorar no atendimento pq demora um pouco.""",0.1803333333333333,3.246,0.094,1.692,0.2092777777777777,3.767,0.1698888888888888,3.058,0.0356111111111111,0.641,1.0
"""Pedimos um cardápio pronto de café da manhã pra dividirmos, não troxeram pratos suficientes e, ao solicitarmos demoraram pra trazer, tivemos que pedir pra outra pessoa que prontamente nos atendeu.""",0.0739444444444444,2.662,0.061,2.196,0.0787777777777777,2.836,0.0777777777777777,2.8,0.0345,1.242,0.0
"""Vale a visita em um dia ensolarado, local muito aconchegante.""",0.1778571428571428,2.49,0.0667857142857143,0.935,0.1916428571428571,2.683,0.1547142857142857,2.166,0.0511428571428571,0.7160000000000001,1.0
"""Comida maravilhosa, preco justo....""",0.198125,1.585,0.101625,0.8130000000000001,0.0987499999999999,0.7899999999999999,0.128125,1.025,0.007125,0.057,1.0
"""Bar do Adão é tradicional dos cariocas!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Destaque para o pastel de camarão e a cervejinha na calçada!""",0.0447142857142857,0.626,0.0715,1.001,0.0642142857142857,0.899,0.0595714285714285,0.8340000000000001,0.0017857142857142,0.025,0.0
"""Maravilhoso!""",0.09125,0.365,0.165,0.66,0.0115,0.046,0.08925,0.357,0.0,0.0,0.0
"""Fomos comemorar meu aniversário no Coco Bambu e tivemos um excelente atendimento - garçom Carlos , além da comida que estava deliciosa e bebidas perfeitas.""",0.1461785714285714,4.093,0.1110357142857142,3.109,0.1906428571428571,5.338,0.1464285714285714,4.1,0.0064642857142857,0.181,1.0
"""Comida boa e com um diferencial no sabor.""",0.0914545454545454,1.006,0.020090909090909,0.221,0.0975454545454545,1.073,0.0661818181818181,0.728,0.0051818181818181,0.057,1.0
"""Lanches de qualidade e com inovação, bom para um final de tarde entre amigos""",0.1660588235294117,2.823,0.2383529411764705,4.052,0.2613529411764705,4.443,0.2178235294117647,3.703,0.0069999999999999,0.119,1.0
"""Outback é uma otima opção para comer e beber com qualidade, fica situado no shopping Center Norte com facil acesso, muito bom para almoço em familia, amigos e ate mesmo um almoço de negócio informal, recomendo como pedido a costelinha de porco, simplesmente perfeito.""",0.1247884615384615,6.489,0.1256153846153846,6.532,0.1285961538461538,6.687,0.1344807692307692,6.993000000000001,0.02725,1.417,1.0
"""Sem duvida o menezes Grill é o melhor espetinho de carne que existe no bairro da Cidade Velha é bem servidor e delicioso.""",0.1453076923076923,3.778,0.1233461538461538,3.2070000000000003,0.1151538461538461,2.994,0.1324615384615384,3.444,0.0315384615384615,0.82,1.0
"""Posso ter tido azar, mas não gostei desse restaurante.""",0.0775384615384615,1.008,0.0192307692307692,0.25,0.0542307692307692,0.705,0.0574615384615384,0.747,0.0564615384615384,0.734,0.0
"""A decoração é muito bonita, mas os pratos deixaram a desejar.""",0.0584666666666666,0.877,0.0011333333333333,0.017,0.0433333333333333,0.6499999999999999,0.0466,0.6990000000000001,0.0368666666666666,0.553,1.0
"""Achei muito caro por aquilo que serve.""",0.1722,1.722,0.0913,0.913,0.0591,0.591,0.1258999999999999,1.259,0.0553,0.553,1.0
"""Primeira vez que fui ao Mamma Jamma e tive uma boa experiência.""",0.0645333333333333,0.968,0.0534,0.801,0.0663333333333333,0.995,0.0614,0.921,0.0,0.0,1.0
"""Preço é justo: Pedi de entrada um pão com calabresa, com queijo gratinado (muito bom, por sinal) e uma pizza grande para dividir por 2 pessoas + bebidas, e deu um pouco menos de 60 reais para cada.""",0.1695106382978723,7.967,0.1198723404255319,5.634,0.1789787234042553,8.412,0.1649999999999999,7.754999999999999,0.0279361702127659,1.3130000000000002,1.0
"""Atendimento e comida excelente como sempre!""",0.1885555555555555,1.697,0.1228888888888888,1.106,0.1582222222222222,1.424,0.1523333333333333,1.371,0.0063333333333333,0.057,1.0
"""Restaurante dentro do Copacabana Palace....atendimento impecável, comida muito boa  e ambiente bom...""",0.1303684210526316,2.4770000000000003,0.0582105263157894,1.106,0.0690526315789473,1.3119999999999998,0.1058947368421052,2.012,0.0691052631578947,1.3130000000000002,1.0
"""Restaurante nota 10, da recepção no estacionamento, atendimento, menu, visual, conforto e comida deliciosa.""",0.100090909090909,2.202,0.0615454545454545,1.354,0.084,1.848,0.0791818181818181,1.742,0.002590909090909,0.057,1.0
"""O preço compatível com a qualidade, menos de R$ 100 por pessoa com entrada, bebidas, pratos e sobremesa.""",0.1484166666666666,3.5620000000000003,0.1585833333333333,3.806,0.1692916666666666,4.063,0.1755416666666666,4.213,0.0943333333333333,2.264,1.0
"""Amplo estacionamento, serviço de primeira, uma das melhores opções de João Pessoa.""",0.1812941176470588,3.082,0.1694705882352941,2.881,0.1017647058823529,1.73,0.1657058823529411,2.817,0.0642941176470588,1.093,1.0
"""O lugar que da vontade de voltar e levar os amigos.""",0.0610714285714285,0.855,0.1465714285714285,2.052,0.1415,1.981,0.1082857142857142,1.516,0.0194285714285714,0.272,0.0
"""Estive com grupo de amigos, éramos em 10.""",0.0430833333333333,0.517,0.0810833333333333,0.973,0.0765,0.918,0.0669166666666666,0.803,0.0,0.0,0.0
"""Fomos bem atendidos.""",0.125,0.75,0.1633333333333333,0.98,0.1533333333333333,0.92,0.1471666666666666,0.883,0.0,0.0,0.0
"""Ó restaurante não é muito grande, mas o serviço é muito bom e os pratos fartos.""",0.1308,2.616,0.0562,1.124,0.10545,2.109,0.11225,2.245,0.06125,1.225,1.0
"""Dependendo da fome pode pedir um prato e dividir.""",0.1295833333333333,1.5549999999999995,0.0025833333333333,0.031,0.15225,1.827,0.1205833333333333,1.447,0.0825,0.99,0.0
"""Sobremesa peça o peti gatô deles.""",0.0,0.0,0.0056666666666666,0.051,0.0102222222222222,0.092,0.0053333333333333,0.048,0.0,0.0,0.0
"""Bem gostoso.""",0.1726,0.863,0.196,0.98,0.1992,0.996,0.1891999999999999,0.946,0.0,0.0,0.0
"""Estive no Skinna para comemorar o meu aniversário de casamento e fui realmemte surpreendido pela qualidade e principalmente pelo atendimento.""",0.1011739130434782,2.327,0.1740869565217391,4.004,0.1488695652173913,3.424,0.1386521739130434,3.189,0.0082173913043478,0.189,0.0
"""Pedi de entrada casquinhas de siri e iscas de lagosta crocante, tudo muito fresco.""",0.1587777777777778,2.8580000000000005,0.1946111111111111,3.503,0.2294444444444444,4.129999999999999,0.2114444444444444,3.806000000000001,0.0856111111111111,1.541,1.0
"""De prato principal delícias do mar com cherne e lagosta e a qualidade se manteve e para finalizar carpaccio de banana, muito bom.""",0.1061111111111111,2.865,0.1098518518518518,2.966,0.1192222222222222,3.2190000000000003,0.1187037037037037,3.205,0.025,0.675,1.0
"""O atendimento foi excelente e cada garçom que nos atendeu nos deram todas as informações e sugestões para que tivéssemos uma noite agradabilíssima.""",0.0581153846153846,1.511,0.0367692307692307,0.956,0.0536538461538461,1.395,0.0502307692307692,1.306,0.0024230769230769,0.063,1.0
"""Eu recomendo sem medo.""",0.0884285714285714,0.619,0.0,0.0,0.1271428571428571,0.89,0.1472857142857142,1.031,0.2262857142857142,1.584,0.0
"""O lugar é bonito e divertido,  feito para turistas, já que só funciona às segundas.""",0.048095238095238,1.01,0.0465714285714285,0.978,0.048,1.008,0.0459523809523809,0.965,0.0016190476190476,0.034,1.0
"""Há apresentação de quadrilha e banda tocando diversos ritmos, com foco no forró.""",0.1106470588235294,1.881,0.0750588235294117,1.276,0.1107058823529411,1.882,0.102235294117647,1.738,0.0204705882352941,0.348,0.0
"""A entrada é 50 reais por pessoa,  sem consumação.""",0.1095714285714285,1.534,0.0,0.0,0.114,1.596,0.1297857142857142,1.817,0.1655714285714285,2.318,0.0
"""Além disso deve-se deixar separados 10 reais para os flanelinhas.""",0.0,0.0,0.0,0.0,0.014,0.182,0.0073076923076923,0.095,0.008,0.104,0.0
"""No dia 20 de outubro, após indicações de amigos, fomos conhecer o tão bem recomendado hambúrguer desse estabelecimento.""",0.1626086956521739,3.74,0.1968695652173913,4.5280000000000005,0.1777391304347826,4.088,0.1767826086956521,4.066,0.007,0.161,0.0
"""Chegando lá, encontramos um local muito pequeno e lotado, porém fomos informados que poderíamos comprar no delivery, do outro lado da rua, enquanto aguardávamos a mesa.""",0.1186363636363636,3.915,0.0617878787878787,2.039,0.1076363636363636,3.552,0.1003636363636363,3.3119999999999994,0.0204545454545454,0.675,1.0
"""Na compra no delivery já houve o primeiro fato “truculento”, cobrança facultativa de 10% para a “equipe de cozinha”.""",0.1046428571428571,2.93,0.08025,2.247,0.0910357142857142,2.549,0.0913214285714285,2.5570000000000004,0.0020357142857142,0.057,0.0
"""Após pegarmos nosso lanche, a segunda “surpresa”: não havia embalagem para o pudim, sendo entregue em uma lata, semelhante a uma lata de extrato de tomate e sem colher.""",0.0799210526315789,3.037,0.1146842105263157,4.358,0.0882105263157894,3.352,0.0975,3.705,0.021078947368421,0.8009999999999999,0.0
"""O lamen é barato (um missô lamen e chashu tonkotsu lamen ficaram R$20 cada).""",0.0774999999999999,1.5499999999999998,0.0386,0.772,0.0862,1.724,0.0673999999999999,1.348,0.0,0.0,1.0
"""O atendimento foi bom, ao contrário do que as pessoas normalmente dizem.""",0.048,0.768,0.0595625,0.953,0.038375,0.614,0.048625,0.778,0.0,0.0,1.0
"""Ao invés de expulsar as pessoas apenas prezam pela limpeza do local, inclusive, ao final da refeição, nos foi oferecido mais uma porção de gyoza.""",0.075516129032258,2.341,0.0797096774193548,2.471,0.0776451612903225,2.407,0.0796129032258064,2.468,0.0304516129032258,0.944,0.0
