sentence,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity
"Sempre que alguma notícia pudesse insinuar que alguma de as previsões de o Grande Irmão estivesse errada , logo faziam parecer que fora exatamente aquilo que era esperado . ",27.0,0.0,0.0,0.0,0.0,0.0173410404624277,0.1398275862068965,4.055,0.1698965517241379,4.927,0.1447931034482758,4.199,0.1604482758620689,4.6530000000000005,0.0383793103448275,1.113,2.0,2.0,2.0,2.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0689655172413793,2.0,2.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0
Li esse livro quando eu tinha 13 anos . ,8.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"São vários personagens , são várias estórias . ",6.0,0.0,0.0,0.0,0.0,0.0212765957446808,0.130375,1.043,0.01925,0.154,0.121,0.9680000000000002,0.128875,1.031,0.116375,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"Conta a história de Tracy Whitney , uma bancária que estava prestes a se casar com uma figura importante de sua cidade , quando soube que sua mãe havia morrido após ser passada pra trás por vigaristas . ",35.0,0.0,0.0,0.0,0.0,0.0147783251231527,0.0778157894736842,2.957,0.1245263157894737,4.732,0.1003947368421052,3.815,0.1009473684210526,3.836,0.0,0.0,1.0,1.0,1.0,1.0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,2.0,5.0,2.0,3.0,0.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0
"O Primeiro livro que li , para fazer um trabalho de Português , minha professora pegou esse livro a o acaso , mal sabia ela que iria me viciar em leitura ( coisa que teimei em aceitar ) . ",33.0,0.0,0.0,0.0,0.0,0.0159574468085106,0.0999999999999999,3.9,0.0989487179487179,3.859,0.1159230769230769,4.521,0.0982051282051281,3.829999999999999,0.0276410256410256,1.078,6.0,6.0,6.0,6.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,1.0,3.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0
Tracy cumpre sua pena e sai de a cadeia como heroína . ,11.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.1569166666666666,1.883,0.1555,1.866,0.1283333333333333,1.54,0.1663333333333333,1.996,0.0581666666666666,0.698,2.0,2.0,2.0,2.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
"E ainda , o livro é narrado com linguagem , como possor dizer ... Usável entre os adolescentes . ",15.0,0.0,0.0,0.0,0.0,0.0206185567010309,0.0393157894736842,0.747,0.0,0.0,0.0,0.0,0.0274736842105263,0.522,0.0430526315789473,0.818,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
""" O Reverso de a Medalha "" gira em torno de quatro gerações de uma família . ",16.0,0.0,0.0,0.0,0.0,0.0389610389610389,0.1403529411764706,2.386,0.2155882352941176,3.665,0.191,3.247,0.1791176470588235,3.0450000000000004,0.0021176470588235,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
Ele questiona aqui o verdadeiro valor que nós temos como seres-humanos . ,11.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.06375,0.765,0.05975,0.717,0.0,0.0,0.0411666666666666,0.494,0.0,0.0,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
"Se tornou , aliás , ultimária ! ",4.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Em a verdade li há muito tempo , por exigência de a escola , mas foi muito bom para despertar o interesse por o grande Jorge Amado . ",25.0,0.0,0.0,0.0,0.0,0.0225563909774436,0.1366428571428571,3.826000000000001,0.1464285714285714,4.1,0.1697857142857143,4.754,0.1685357142857143,4.719,0.0707142857142857,1.98,6.0,6.0,6.0,6.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.2142857142857142,2.0,4.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"O modo como o autor escreve é bem diferente e muitas vezes se torna cansativo , o que ele estava pensando quando escreveu a história em esse formato ? ",27.0,0.0,0.0,0.0,0.0,0.0066225165562913,0.0703793103448276,2.0410000000000004,0.0971724137931034,2.818,0.0943448275862069,2.736,0.0939310344827586,2.724,0.0199999999999999,0.58,1.0,1.0,1.0,1.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,2.0,1.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0
"Subjugado por um governo totalitário , Winston vive sua "" tranqüila "" vida a mercê de o regime ditador ( que mantêm um controle tão intenso sobre seu povo , onde nem mesmo pensamentos "" livres "" são permitidos ) mas mantem dentro de si uma vontade sem igual de rebelar contra o sistema . ",50.0,0.0,0.0,0.0,0.0,0.0069444444444444,0.1289454545454545,7.092,0.1171272727272727,6.442,0.1719090909090909,9.455,0.1495999999999999,8.228,0.0533636363636363,2.935,4.0,4.0,4.0,4.0,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0727272727272727,5.0,6.0,5.0,1.0,2.0,8.0,0.0,9.0,0.0,0.0,3.0,2.0,9.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0
"Winston conhece Julia , por quem se apaixona e começa a viver o seu romance , mas isso até ambos caírem em as mãos de o governo . ",25.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.0806071428571428,2.257,0.1083214285714285,3.033,0.0630357142857142,1.765,0.084,2.3520000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"Ele resolve escrever um livro , não sabendo seu destinatário . ",9.0,0.0,0.0,0.0,0.0,0.0158730158730158,0.156090909090909,1.717,0.020090909090909,0.221,0.1482727272727272,1.631,0.1260909090909091,1.387,0.0761818181818181,0.8380000000000001,1.0,1.0,1.0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0
"A história tem como personagens principais Pedro Bala , o Professor , Gato , Sem-Penas , João Grande , Querido-de-Deus e Pirulito , cada qual com sua função em o bando . ",25.0,0.0,0.0,0.0,0.0,0.0705882352941176,0.1167187499999999,3.735,0.11621875,3.719,0.07475,2.392,0.10121875,3.239,0.00740625,0.237,1.0,1.0,1.0,1.0,0.03125,0.03125,0.03125,0.03125,1.0,3.0,1.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
Tudo isso existe em a consciência humana ; a partir de o momento que algo/alguém passa a controlar a mente humana é possível criar um universo próprio . ,27.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.1604,4.812,0.0817666666666666,2.453,0.1503,4.509,0.1288666666666666,3.866,0.006,0.18,7.0,7.0,7.0,7.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.2333333333333333,4.0,3.0,4.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
"Por as ruas , em o frio , com fome e sede , necessitando de carinho e atenção . ",15.0,0.0,0.0,0.0,0.0,0.0125,0.0787894736842105,1.497,0.1338421052631579,2.543,0.1582105263157894,3.006,0.135,2.565,0.0631052631578947,1.199,1.0,1.0,1.0,1.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,4.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
Assim instintivamente assumimos sua existência desde o princípio . ,8.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0336666666666666,0.303,0.025,0.225,0.0177777777777777,0.16,0.0237777777777777,0.214,0.0051111111111111,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
"A unica semelhança entre elas é que as duas escrevem para os jovens , mas cada uma em seu gênero . ",19.0,0.0,0.0,0.0,0.0,0.0101010101010101,0.0161428571428571,0.3389999999999999,0.0569047619047618,1.1949999999999998,0.0458571428571428,0.963,0.0380952380952381,0.8,0.0046666666666666,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"Tanto o ritmo de a narrativa quanto o próprio cenário de a história , um mundo governado por "" um "" tirano com uma face que representa todo o poder , o "" Grande irmão "" , prendem a atenção e nos torna apreensivos e cativos . ",43.0,0.0,0.0,0.0,0.0,0.0088888888888888,0.101,4.747000000000001,0.0926595744680851,4.355,0.1158085106382978,5.4430000000000005,0.1017021276595744,4.78,0.0119361702127659,0.561,3.0,3.0,3.0,3.0,0.0638297872340425,0.0638297872340425,0.0638297872340425,0.0638297872340425,2.0,4.0,2.0,0.0,2.0,12.0,0.0,9.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
""" Se não formos capazes de viver inteiramente como pessoas , a o menos façamos tudo para não viver inteiramente como animais ... "" ( página 119 ) Por fim , podemos fazer uma leitura um pouco mais profunda : será que não existe uma cegueira atual em torno de fatos como a pobreza , as guerras , as maracutaias políticas , etc ? ",55.0,0.0,0.0,0.0,0.0,0.0061162079510703,0.108328125,6.933,0.102,6.528,0.0884218749999999,5.658999999999999,0.100171875,6.4110000000000005,0.0170937499999999,1.094,4.0,4.0,4.0,4.0,0.0625,0.0625,0.0625,0.0625,4.0,7.0,4.0,1.0,0.0,8.0,0.0,11.0,1.0,0.0,1.0,0.0,12.0,4.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,48.0,0.0,0.0,0.0,1.0,0.0
' de o mundo ser de aquele jeito . ,8.0,0.0,0.0,0.0,0.0,0.0,0.1148888888888888,1.034,0.2274444444444444,2.047,0.1866666666666666,1.68,0.1764444444444444,1.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
"Em a prisão , O'Brien torna - se o seu torturador . ",10.0,0.0,0.0,0.0,0.0,0.0576923076923076,0.0774166666666666,0.929,0.0,0.0,0.06325,0.759,0.0716666666666666,0.86,0.0743333333333333,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Esse livro é muito superestimado . ,5.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.128,0.768,0.0,0.0,0.0984999999999999,0.591,0.1061666666666666,0.637,0.0921666666666666,0.553,2.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"Ele vinha sendo vigiado por sete anos , e depois de provas comcretas de traição , ele acabou preso e torturado de muitas maneiras , até que suas ideias o deixassem . ",28.0,0.0,0.0,0.0,0.0,0.0060240963855421,0.0926875,2.966,0.12428125,3.977,0.11346875,3.631,0.1179375,3.774,0.03290625,1.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,5.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
Existem alguns livros que te fazem reavaliar a sua maneira de pensar e viver . ,14.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.1950666666666666,2.926,0.1374666666666666,2.0620000000000003,0.1295333333333333,1.943,0.1575333333333333,2.3630000000000004,0.0225333333333333,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
"Poucos autores têm a capacidade de conferir tanta verossimilhança A aquilo que escrevem , coisa que Saramago faz com maestria . ",19.0,0.0,0.0,0.0,0.0,0.0234375,0.1142857142857142,2.4,0.0869047619047619,1.825,0.0819047619047619,1.72,0.1094285714285714,2.298,0.0451428571428571,0.948,2.0,2.0,2.0,2.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Tudo isso mais se assemelha a o inferno de o que eu já li em qualquer livro de terror em a minha vida . ,23.0,0.0,0.0,0.0,0.0,0.0096153846153846,0.0885833333333333,2.1260000000000003,0.1284166666666666,3.082,0.1492083333333333,3.581,0.1319166666666666,3.1660000000000004,0.0362083333333333,0.869,3.0,3.0,3.0,3.0,0.125,0.125,0.125,0.125,0.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0
"Cada parte mostra um estado de os Capitães de a Areia : revoltados , amados e buscando um futuro , respectivamente . ",19.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.1162272727272727,2.557,0.0899545454545454,1.979,0.167590909090909,3.687,0.1241818181818181,2.732,0.0012272727272727,0.027,3.0,3.0,3.0,3.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Muita coisa pode mudar entre três e sete volumes ... Conheci Crepúsculo antes de a moda . ,15.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0823529411764706,1.4,0.0648235294117647,1.102,0.1159411764705882,1.971,0.1017058823529411,1.729,0.0435882352941176,0.7410000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
"Nunca tive vontade de lê - lo , sempre pensava em ele como um livro chato , não sei por que , mas acho também que se tivesse lido em a adolescência , por exemplo , não teria gostado , então ... Como começar a resenha de um livro tão complexo ? ",44.0,0.0,0.0,0.0,0.0,0.0081967213114754,0.1035576923076923,5.385,0.0924807692307692,4.809,0.0896730769230769,4.663,0.0967307692307692,5.03,0.0171730769230769,0.893,4.0,4.0,4.0,4.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,2.0,6.0,2.0,2.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,1.0,9.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0
Agora imagine perder o sentido mais importante sem saber o porquê em um lugar onde você mais o utiliza . ,19.0,0.0,0.0,0.0,0.0,0.0095238095238095,0.2522999999999999,5.045999999999999,0.18275,3.655,0.1805,3.61,0.20925,4.185,0.0782,1.564,3.0,3.0,3.0,3.0,0.15,0.15,0.15,0.15,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
"Com exceção de os poucos centímetros que cada um possuía dentro de o crânio , ninguém tinha nada seu . ",18.0,0.0,0.0,0.0,0.0,0.0097087378640776,0.14945,2.989,0.109,2.18,0.1662999999999999,3.326,0.15475,3.095,0.0541,1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Os capitães sobrevivem de pequenos furtos e golpes direcionados contra a parte mais rica de a sociedade . ,17.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0697777777777777,1.256,0.1168888888888888,2.104,0.1177777777777777,2.12,0.1008333333333333,1.815,0.0096111111111111,0.173,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.0,3.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
"Em um livro , fica muito claro que o autor tinha uma estória e precisava inventar alguém pra vivê - la . ",20.0,0.0,0.0,0.0,0.0,0.0095238095238095,0.1437727272727272,3.163,0.0748636363636363,1.6469999999999998,0.1614090909090909,3.551,0.1333181818181818,2.933,0.0272272727272727,0.5990000000000001,4.0,4.0,4.0,4.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.0,2.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
"Em a escola , Bella conhece vários colegas logo em o primeiro dia de aulas e torna - se amiga de Mike , Jessica , Angela , Eric e Tyler . ",26.0,0.0,0.0,0.0,0.0,0.0507246376811594,0.0815483870967742,2.528,0.1114838709677419,3.456,0.1279354838709677,3.966,0.1174516129032258,3.641,0.0313225806451612,0.971,1.0,1.0,1.0,1.0,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,1.0,4.0,1.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1984 é um livro diferente de todos os outros que já li . ,12.0,0.0,0.0,0.0,0.0,0.0,0.1271538461538461,1.653,0.0939230769230769,1.221,0.155,2.015,0.1279230769230769,1.663,0.0199230769230769,0.259,1.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
E eu fiquei com outra pergunta em o ar ... Será que tem filme de esse livro ? ,16.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0725,1.3050000000000002,0.0901666666666666,1.623,0.0856666666666666,1.5419999999999998,0.0827777777777777,1.49,0.0,0.0,1.0,1.0,1.0,1.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
Mass ... eu venci mais esse livro trauma ! ,7.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.0755555555555555,0.68,0.0706666666666666,0.636,0.0861111111111111,0.775,0.0774444444444444,0.697,0.0,0.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"Diga o que quiser , cometa o erro que for , brigas e mais brigas . ",13.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0391875,0.627,0.0,0.0,0.0438125,0.701,0.03875,0.62,0.0333125,0.533,4.0,4.0,4.0,4.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
"191 quando um de os personagens fala de o "" inferno que nos puseram a viver e que nós tornamos em inferno de o inferno "" . ",26.0,0.0,0.0,0.0,0.0,0.0,0.1432222222222222,3.867,0.1644814814814814,4.441,0.1587037037037037,4.285,0.1555185185185185,4.199,0.0,0.0,4.0,4.0,4.0,4.0,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.0,4.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
"Mostra que a sociedade em si está cega para valores , escondida em um moralismo dependente de valores materiais além de que quando alguém se vê em situações adversas ele é facilmente esquecido em nome de a sobrevivência pessoal . ",38.0,0.0,0.0,0.0,0.0,0.0043478260869565,0.0606,2.424,0.09655,3.862,0.13595,5.438,0.097925,3.917,0.000775,0.031,4.0,4.0,4.0,4.0,0.1,0.1,0.1,0.1,5.0,8.0,5.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0
O que diriam todas essas pessoas se conhecessem a verdadeira Kate Blackwell ? ,12.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0663076923076923,0.862,0.0,0.0,0.06,0.78,0.042076923076923,0.547,0.0,0.0,1.0,1.0,1.0,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
