sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Preço dentro da média .,0.0392,0.196,0.0578,0.289,0.0062,0.031,0.0289999999999999,0.145,0.0162,0.081,1.0
Vale a pena conhecer.,0.2144,1.072,0.2116,1.058,0.0196,0.098,0.1396,0.6980000000000001,-0.0268,-0.134,0.0
"A melhor cerveja artesanal de Belém, fica na Cervejaria Amazon Beer, localizada na Estação das Docas, próximo ao ver-o-peso, um dos ambientes mais indicados para os turistas, além, de poder ver o por-do-sol a beira da baia do guajará.",0.0433695652173913,1.9950000000000003,-0.0329130434782608,-1.5139999999999998,0.039195652173913,1.803,0.0541739130434782,2.4920000000000004,-0.0046521739130434,-0.214,1.0
"Existe diversos tipos de cervejas, como a com sabor de açaí, taperebá e bacuri.",0.0741764705882353,1.261,-0.1104705882352941,-1.878,0.1053529411764705,1.791,0.0993529411764705,1.689,0.0,0.0,0.0
As pizzas da Forneria são ótimas!!,0.023625,0.189,0.009625,0.077,0.025375,0.203,0.0195,0.156,0.0,0.0,1.0
"Massa deliciosa, ingredientes de qualidade.",0.345,2.415,-0.2747142857142857,-1.923,0.3861428571428571,2.703,0.3354285714285714,2.348,0.0,0.0,1.0
O atendimento é muito bom e o preço bem justo.,0.1640909090909091,1.805,0.0173636363636363,0.191,0.1507272727272727,1.658,0.1517272727272727,1.669,0.0502727272727272,0.553,1.0
"Pizza simples (margherita) sai por R$ 47, uma mais elaborada por R$ 56!!",0.0150555555555555,0.271,0.0365555555555555,0.658,0.0307222222222222,0.553,0.0227777777777777,0.41,-0.0139444444444444,-0.251,0.0
O restaurante é especializado na cozinha portuguesa.,0.0,0.0,-0.008625,-0.069,0.00975,0.078,0.006125,0.049,0.0,0.0,0.0
"Atendimento muito bom, o bacalhau esplêndido.",-0.113875,-0.911,-0.119125,-0.953,-0.074625,-0.597,-0.083625,-0.669,0.181625,1.453,1.0
O único defeito é o espaço que é pequeno.,-0.1351,-1.351,-0.0039,-0.039,-0.194,-1.94,-0.1403,-1.403,0.0959,0.959,1.0
Os pratos quentes do restaurantes são deliciosos.,0.023625,0.189,0.009625,0.077,0.025375,0.203,0.0195,0.156,0.0,0.0,1.0
"Restaurante a kilo , normalmente são de baixo custo , atenção , não é o caso deste !",0.0556111111111111,1.001,-0.0405,-0.729,0.065,1.17,0.0617777777777777,1.112,-0.0029444444444444,-0.053,0.0
"O kilo perto dos R $ 75,00 torna o almoço de rotina muito caro , permitindo o cálculo e trazendo o almoço no Mangai pra uma realidade possível , quanto ao sabor ... muito bom !",0.0381388888888888,1.373,-0.0445833333333333,-1.6049999999999998,-0.0142222222222222,-0.512,0.0252777777777777,0.91,0.0507777777777777,1.8280000000000003,1.0
Bom mesmo.,0.1026666666666666,0.308,0.071,0.213,0.0,0.0,0.0496666666666666,0.149,-0.0243333333333333,-0.073,0.0
"Comida perfeita, atendimento do garçom Wemerson nota 10, música agradável, ambiente agradável",0.1708666666666666,2.563,-0.0782666666666666,-1.174,0.1567333333333333,2.351,0.1798,2.697,-0.0038,-0.057,1.0
"Bebida sempre gelada , pessoas bonitas  e simpáticas , lugar perfeito para fazer amizades e passar a noite toda bebendo e comendo!",0.0060416666666666,0.1449999999999999,0.0124999999999999,0.3,0.038875,0.933,0.0054166666666666,0.13,-0.03625,-0.8700000000000001,1.0
"Atendimento top, Wemerson garçom com um atendimento impecável, chopp gelado e comida de primeira.",-0.0028823529411764,-0.0489999999999999,-0.1603529411764706,-2.726,0.0617058823529411,1.049,0.0458823529411764,0.7800000000000001,-0.0995882352941176,-1.693,1.0
Muito bom!!!,-0.1536,-0.768,0.0,0.0,-0.1182,-0.591,-0.1274,-0.637,0.1106,0.553,1.0
"A comida do restaurante é maravilhosa, com boa variedade de pratos e vinhos, o ambiente também é fenomenal.",0.0967619047619047,2.032,-0.0983809523809523,-2.066,0.0689999999999999,1.4489999999999998,0.092047619047619,1.9330000000000005,-0.0027142857142857,-0.057,1.0
"Porém o atendimento deixa muito a desejar, a entrada demorou muito mais que o prato principal, acredito que esqueceram de encaminhar o pedido, a coca-cola que pedimos não veio, tivemos que pedir a outro garçom.",0.016225,0.649,-0.0270999999999999,-1.084,-0.007875,-0.315,0.0112,0.448,0.0483,1.932,1.0
"E os preços são um pouco caro, nada exorbitante, mas R$ 16,50 numa entrada simples de apenas 06 torradas de brusqueta e R$ 51,00 num prato de macarrão simples com molho vermelho é um pouco defasado da realidade.",0.0074390243902439,0.3050000000000001,-0.0066829268292682,-0.2739999999999999,-0.0076097560975609,-0.3120000000000003,0.0195609756097561,0.8020000000000005,0.0523658536585365,2.147,1.0
"comida muito boa e de alto nível, lugar super agradável e atendimento de primeira.",0.1880625,3.009,-0.1404375,-2.247,0.1403124999999999,2.245,0.19575,3.132,0.034375,0.55,1.0
parabéns aos proprietários .,0.2315,0.926,0.2305,0.922,0.23675,0.947,0.233,0.932,0.0,0.0,0.0
"Comidas típicas do Nordeste, decoração rústica é bem aconchegante com atendimento ótimo e estacionamento privativo.",0.0636470588235294,1.082,0.0005882352941176,0.01,0.0477058823529411,0.8109999999999999,0.0575882352941176,0.979,0.0532941176470588,0.906,1.0
"Lugar pequeno e no ápice do sucesso, então é normal que tenha fila.",0.0144666666666666,0.2169999999999999,-0.0504666666666666,-0.7569999999999999,-0.0010666666666666,-0.016,0.0292,0.4380000000000001,0.0035333333333333,0.053,1.0
Achei a gestão da fila atenciosa e amigável.,0.0361111111111111,0.325,0.0718888888888888,0.647,0.0675555555555555,0.608,0.0486666666666666,0.438,-0.0295555555555555,-0.266,1.0
O lugar é descontraído e a proposta particular e bem cuidada nos detalhes.,0.1516428571428571,2.123,0.0973571428571428,1.363,0.1332857142857142,1.866,0.1230714285714285,1.723,-0.013,-0.182,1.0
O valor é médio alto e o serviço ágil.,0.2045999999999999,2.046,0.0180999999999999,0.1809999999999999,0.0814,0.814,0.16,1.6,-0.0065,-0.065,1.0
Um lugar que está na moda.,-0.0839999999999999,-0.588,0.0128571428571428,0.09,-0.1317142857142857,-0.922,-0.0682857142857142,-0.4779999999999999,0.002,0.014,0.0
"Mas nada de ""best 50""......",-0.0582499999999999,-0.4659999999999999,-0.121625,-0.973,0.0286249999999999,0.2289999999999999,-0.0101249999999999,-0.0809999999999999,0.122625,0.981,0.0
Cheguei no local na noite do dia 25/04/2019.,0.0991111111111111,0.892,-0.0474444444444444,-0.427,0.0991111111111111,0.892,0.0895555555555555,0.8059999999999999,-0.0054444444444444,-0.049,0.0
"O restaurante possui uma loja de vinhos, onde pude encontrar opções bastante em conta e outras um pouco mais caras.",0.0406818181818181,0.8950000000000001,-0.0785,-1.727,0.0013181818181818,0.0289999999999999,0.0431818181818181,0.95,0.0,0.0,0.0
"Tem vinhos para todos os gostos mas, para ser sincero, achei fraca da disponibilidade dos vinhos do Porto, meu vinho favorito.",0.0531199999999999,1.3279999999999998,0.0018399999999999,0.0459999999999999,0.06128,1.532,0.0592799999999999,1.4819999999999998,-0.0031999999999999,-0.0799999999999999,0.0
Muito poucas (e caras) opções.,-0.096,-0.768,0.0,0.0,-0.073875,-0.591,-0.079625,-0.637,0.069125,0.553,0.0
Os garçons são muito educados e atenciosos.,-0.072375,-0.579,0.009625,0.077,-0.0484999999999999,-0.3879999999999999,-0.060125,-0.481,0.069125,0.553,1.0
O ambiente é interessante.,0.1197999999999999,0.599,-0.1824,-0.912,0.1132,0.566,0.1384,0.692,0.0,0.0,1.0
Ambiente familiar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Os pratos são extraordinários, atendimento cortês e a Carla Pernambuco passa de mesa em mesa cumprimentando os clientes.",0.1619,3.238,-0.2012999999999999,-4.026,0.15855,3.1710000000000003,0.17645,3.529000000000001,0.0,0.0,1.0
Superou nossa expectativa.,0.0,0.0,0.0,0.0,-0.1865,-0.746,-0.13025,-0.521,-0.20425,-0.817,0.0
"Uma opção excelente, os hambúrgueres são muito gostosos, a maionese artesanal é espetacular, as batatas bem crocantes, o atendimento é sempre bom.",0.0624814814814814,1.687,0.001074074074074,0.029,0.0681851851851852,1.841,0.0621111111111111,1.677,0.0215555555555555,0.5820000000000001,1.0
O melhor fondue que já comi!!!!,0.0432,0.432,0.0225,0.225,0.1036,1.036,0.0523,0.523,-0.0124,-0.124,1.0
Tudo com muita qualidade e atendimento ideal.,0.276625,2.213,-0.189875,-1.519,0.20325,1.626,0.2491249999999999,1.993,-0.0185,-0.148,1.0
Única coisa chata é a espera.,0.011,0.077,0.0184285714285714,0.129,0.0039999999999999,0.0279999999999999,0.0111428571428571,0.078,0.0,0.0,1.0
Cheguei às 20h e entrei somente as 22h.,-0.0694444444444444,-0.625,0.0,0.0,-0.073,-0.657,-0.0843333333333333,-0.759,0.1105555555555555,0.995,0.0
Mas ainda assim vale muito a pena.,-0.090875,-0.7270000000000001,0.111625,0.893,-0.073875,-0.591,-0.074875,-0.599,-0.0331249999999999,-0.2649999999999999,0.0
"A hamburgueria oferece um conceito inovador, seja em seu cardápio ou em sua decoração.",-0.0375,-0.6,0.056625,0.906,-0.0104374999999999,-0.1669999999999999,0.003625,0.0580000000000001,0.0,0.0,0.0
Trata-se da tradicional localização do famoso Rio’s .,0.0801111111111111,0.721,0.0778888888888888,0.701,0.0,0.0,0.0499999999999999,0.4499999999999999,-0.0078888888888888,-0.071,0.0
"A proposta é seguir o modelo do antigo Porcão, inclusive sem grandes modificações na estrutura.",-0.0388823529411764,-0.661,-0.0261176470588235,-0.4439999999999999,-0.028,-0.476,-0.0334705882352941,-0.5690000000000001,0.0701176470588235,1.192,0.0
Mantiveram tudo igual: buffet de saladas incrivel e as carnes chegando a mesa no estilo rodízio.,0.0702777777777777,1.265,-0.0819444444444444,-1.475,0.0989444444444444,1.781,0.0886666666666666,1.596,-0.0045,-0.081,1.0
Quanto as carnes tudo dentro do esperado sem grandes novidades.,-0.0338181818181818,-0.372,0.0158181818181818,0.174,-0.0758181818181818,-0.834,-0.0514545454545454,-0.566,0.0457272727272727,0.503,0.0
Ficam devendo as costelas bovinas e as linguiças .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Preços bem salgados por sinal.,0.4166666666666667,2.5,0.1933333333333333,1.16,0.305,1.83,0.4141666666666666,2.485,0.0035,0.021,1.0
Vou demorar para voltar!,0.024,0.12,0.023,0.115,-0.0458,-0.229,-0.013,-0.065,-0.0402,-0.201,0.0
"fomos pra um café da manhã no dia dos pais, estava bem cheio mas havia mesa disponível.",0.0867894736842105,1.649,-0.0338421052631578,-0.643,0.1254210526315789,2.383,0.1256315789473684,2.387,-0.0109473684210526,-0.208,0.0
"Local linda, com mesas ao ar livre e super arborizado, tem um cantinho pra crianças com alguns brinquedos e lápis pra desenhar.",0.0147599999999999,0.3689999999999999,0.05116,1.279,0.02704,0.676,0.03424,0.8560000000000001,0.03324,0.8310000000000001,1.0
"Comida boa mas sem muita variedade, devem melhorar no atendimento pq demora um pouco.",0.036875,0.59,-0.086625,-1.386,-0.0031875,-0.051,0.033125,0.5300000000000001,0.0329374999999999,0.5269999999999999,1.0
"Pedimos um cardápio pronto de café da manhã pra dividirmos, não troxeram pratos suficientes e, ao solicitarmos demoraram pra trazer, tivemos que pedir pra outra pessoa que prontamente nos atendeu.",-0.017235294117647,-0.586,-0.0362941176470588,-1.2339999999999998,0.0251764705882352,0.856,0.012,0.408,0.0207647058823529,0.706,0.0
"Vale a visita em um dia ensolarado, local muito aconchegante.",-0.0386666666666666,-0.4639999999999999,-0.0244166666666666,-0.293,-0.0399166666666666,-0.479,-0.02,-0.24,0.0325,0.39,1.0
"Comida maravilhosa, preco justo....",0.2641666666666666,1.585,-0.0845,-0.507,0.122,0.732,0.1708333333333333,1.025,-0.0095,-0.057,1.0
Bar do Adão é tradicional dos cariocas!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Destaque para o pastel de camarão e a cervejinha na calçada!,0.0521666666666666,0.626,-0.0834166666666666,-1.001,0.0749166666666666,0.899,0.0695,0.8340000000000001,0.0020833333333333,0.025,0.0
Maravilhoso!,0.1825,0.365,-0.33,-0.66,0.023,0.046,0.1785,0.357,0.0,0.0,0.0
"Fomos comemorar meu aniversário no Coco Bambu e tivemos um excelente atendimento - garçom Carlos , além da comida que estava deliciosa e bebidas perfeitas.",0.1028846153846153,2.675,-0.0433461538461538,-1.127,0.1269230769230769,3.3000000000000003,0.1141538461538461,2.968,-0.0069615384615384,-0.181,1.0
Comida boa e com um diferencial no sabor.,-0.0457777777777777,-0.412,0.0245555555555555,0.221,-0.1072222222222222,-0.965,-0.0448888888888888,-0.4039999999999999,-0.0063333333333333,-0.057,1.0
"Lanches de qualidade e com inovação, bom para um final de tarde entre amigos",0.0936666666666666,1.4050000000000002,-0.116,-1.74,0.1580666666666666,2.371,0.1714,2.571,-0.0079333333333333,-0.119,1.0
"Outback é uma otima opção para comer e beber com qualidade, fica situado no shopping Center Norte com facil acesso, muito bom para almoço em familia, amigos e ate mesmo um almoço de negócio informal, recomendo como pedido a costelinha de porco, simplesmente perfeito.",0.0348599999999999,1.743,-0.0175199999999999,-0.8759999999999998,0.0705,3.525,0.06926,3.463,-0.00622,-0.311,1.0
Sem duvida o menezes Grill é o melhor espetinho de carne que existe no bairro da Cidade Velha é bem servidor e delicioso.,0.1058333333333333,2.54,0.0525416666666666,1.261,0.0505833333333333,1.2139999999999995,0.0853333333333333,2.048,0.0144999999999999,0.348,1.0
"Posso ter tido azar, mas não gostei desse restaurante.",-0.0405454545454545,-0.4459999999999999,0.0227272727272727,0.25,-0.0499090909090909,-0.549,-0.0448181818181818,-0.493,0.0254545454545454,0.28,0.0
"A decoração é muito bonita, mas os pratos deixaram a desejar.",-0.0506923076923076,-0.659,-0.0013076923076923,-0.017,-0.0409230769230769,-0.532,-0.0442307692307692,-0.575,0.0425384615384615,0.553,1.0
Achei muito caro por aquilo que serve.,0.0232499999999999,0.1859999999999999,0.114125,0.913,-0.073875,-0.591,-0.001875,-0.015,0.069125,0.553,1.0
Primeira vez que fui ao Mamma Jamma e tive uma boa experiência.,0.0744615384615384,0.968,0.0616153846153846,0.801,0.0765384615384615,0.995,0.0708461538461538,0.921,0.0,0.0,1.0
"Preço é justo: Pedi de entrada um pão com calabresa, com queijo gratinado (muito bom, por sinal) e uma pizza grande para dividir por 2 pessoas + bebidas, e deu um pouco menos de 60 reais para cada.",0.0771777777777777,3.473,-0.0763555555555555,-3.436,0.0392888888888888,1.7679999999999998,0.0708666666666666,3.189,0.0291777777777777,1.3130000000000002,1.0
Atendimento e comida excelente como sempre!,0.2424285714285714,1.697,-0.1142857142857142,-0.7999999999999999,0.1951428571428571,1.366,0.1958571428571428,1.371,-0.0081428571428571,-0.057,1.0
"Restaurante dentro do Copacabana Palace....atendimento impecável, comida muito boa  e ambiente bom...",-0.0291176470588235,-0.495,-0.0470588235294117,-0.7999999999999999,0.004235294117647,0.0719999999999999,-0.0123529411764705,-0.2099999999999999,-0.0121764705882352,-0.2069999999999999,1.0
"Restaurante nota 10, da recepção no estacionamento, atendimento, menu, visual, conforto e comida deliciosa.",0.1101,2.202,-0.0276,-0.552,0.0862,1.724,0.0871,1.742,-0.00285,-0.057,1.0
"O preço compatível com a qualidade, menos de R$ 100 por pessoa com entrada, bebidas, pratos e sobremesa.",0.0787272727272727,1.732,-0.0946363636363636,-2.082,0.1205,2.651,0.0897727272727272,1.9750000000000003,0.0547272727272727,1.204,1.0
"Amplo estacionamento, serviço de primeira, uma das melhores opções de João Pessoa.",0.0834666666666666,1.2519999999999998,-0.0673999999999999,-1.011,0.1086666666666666,1.63,0.1038,1.5570000000000004,0.057,0.855,1.0
O lugar que da vontade de voltar e levar os amigos.,0.07125,0.855,0.0088333333333333,0.1059999999999999,0.1269166666666666,1.523,0.1155,1.386,-0.0226666666666666,-0.272,0.0
"Estive com grupo de amigos, éramos em 10.",0.0517,0.517,-0.0973,-0.973,0.0762,0.762,0.0751,0.751,0.0,0.0,0.0
Fomos bem atendidos.,0.1875,0.75,0.245,0.98,0.23,0.92,0.22075,0.883,0.0,0.0,0.0
"Ó restaurante não é muito grande, mas o serviço é muito bom e os pratos fartos.",-0.0253333333333333,-0.456,-0.0405555555555555,-0.73,-0.0197222222222222,-0.3549999999999999,-0.0168333333333333,-0.303,0.0548333333333333,0.987,1.0
Dependendo da fome pode pedir um prato e dividir.,-0.1554999999999999,-1.5549999999999995,-0.0031,-0.031,-0.1827,-1.827,-0.1447,-1.447,-0.0858,-0.8580000000000001,0.0
Sobremesa peça o peti gatô deles.,0.0,0.0,-0.0072857142857142,-0.051,0.0131428571428571,0.092,0.0068571428571428,0.048,0.0,0.0,0.0
Bem gostoso.,0.2876666666666667,0.863,0.3266666666666666,0.98,0.332,0.996,0.3153333333333333,0.946,0.0,0.0,0.0
Estive no Skinna para comemorar o meu aniversário de casamento e fui realmemte surpreendido pela qualidade e principalmente pelo atendimento.,0.1108095238095238,2.327,-0.1018095238095238,-2.138,0.163047619047619,3.424,0.1518571428571428,3.189,-0.009,-0.189,0.0
"Pedi de entrada casquinhas de siri e iscas de lagosta crocante, tudo muito fresco.",0.082625,1.322,-0.1459375,-2.335,0.086,1.376,0.097125,1.5540000000000005,0.0678125,1.0850000000000002,1.0
"De prato principal delícias do mar com cherne e lagosta e a qualidade se manteve e para finalizar carpaccio de banana, muito bom.",0.047,1.175,-0.11304,-2.826,0.08148,2.037,0.0733999999999999,1.835,0.02252,0.5630000000000001,1.0
O atendimento foi excelente e cada garçom que nos atendeu nos deram todas as informações e sugestões para que tivéssemos uma noite agradabilíssima.,0.059875,1.437,-0.0398333333333333,-0.956,0.058125,1.395,0.05175,1.242,0.002625,0.063,1.0
Eu recomendo sem medo.,-0.1238,-0.619,0.0,0.0,-0.178,-0.89,-0.2062,-1.031,-0.0832,-0.416,0.0
"O lugar é bonito e divertido,  feito para turistas, já que só funciona às segundas.",0.0531578947368421,1.01,0.0514736842105263,0.978,0.0494736842105263,0.94,0.0507894736842105,0.965,0.0017894736842105,0.034,1.0
"Há apresentação de quadrilha e banda tocando diversos ritmos, com foco no forró.",-0.0012666666666666,-0.0189999999999999,-0.0446666666666666,-0.6699999999999999,-0.0028,-0.042,0.0193333333333333,0.29,0.0116,0.174,0.0
"A entrada é 50 reais por pessoa,  sem consumação.",-0.1278333333333333,-1.534,0.0,0.0,-0.133,-1.596,-0.1514166666666666,-1.817,0.1931666666666666,2.318,0.0
Além disso deve-se deixar separados 10 reais para os flanelinhas.,0.0,0.0,0.0,0.0,-0.0165454545454545,-0.182,-0.0086363636363636,-0.095,-0.0094545454545454,-0.104,0.0
"No dia 20 de outubro, após indicações de amigos, fomos conhecer o tão bem recomendado hambúrguer desse estabelecimento.",0.178095238095238,3.74,-0.1065714285714285,-2.238,0.1946666666666666,4.088,0.1936190476190476,4.066,-0.005095238095238,-0.107,0.0
