sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"Um livro extenso , complexo e detalhado sobre todas as características peculiares e sujas de a sociedade , explicado de forma minuciosa , fazendo com que tenhamos mais convicção de o caráter de a humanidade , muitas vezes mascarado e alheio a a importâncida sobre a convivência em a civilização . ",0.0052156862745098,0.2660000000000001,-0.0839999999999999,-4.284,0.050313725490196,2.5659999999999994,0.0401176470588235,2.046,0.025235294117647,1.287,0.0
Não só porque a sua imensa horda de fãs adolescente idolatram uma história em que a personagem principal é completamente dependente de um garoto . ,0.05,1.25,-0.03444,-0.861,0.0908399999999999,2.271,0.0874,2.1850000000000005,0.0,0.0,0.0
*http://desafioliterariobyrg.blogspot.com/* ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Em o final : O livro Termina com James sendo "" morto "" por a família Cullen , mas deixa em aberto a continuação quando vemos que a companheira de James está a a espreita pra vingar a "" morte "" de seu amado . ",-0.0029111111111111,-0.1310000000000001,-0.0330888888888888,-1.489,-0.0022888888888888,-0.1029999999999999,0.0022,0.099,0.0255555555555555,1.15,0.0
"Dizem que é o mesmo vírus de essa nova gripe , por isso ela não atinge muito os idosos , que teriam herdado uma espécie de proteção imunológica contra a doença . ",-0.021875,-0.7,-0.02934375,-0.9390000000000002,-0.0026562499999999,-0.0849999999999999,0.0030937499999999,0.0989999999999999,-0.02003125,-0.641,0.0
"Onde tudo era mentira , e essa mentira era imposta a todos os cidadãos e estes eram obrigados a engolir . ",-0.0810952380952381,-1.703,0.014095238095238,0.296,-0.090047619047619,-1.891,-0.0603333333333333,-1.267,-0.0087142857142857,-0.183,0.0
"A Tracy pode ser considerada uma de as personagens mais fortes de que tenho memória , pois conseguiu dar a volta por cima em todo o desastre que aconteceu em a sua vida e ser feliz . ",0.05,1.85,0.0138648648648648,0.5129999999999999,0.1005405405405405,3.72,0.0828378378378378,3.065,0.0185675675675675,0.687,0.0
"Se você procura um livro pra "" distrair a cabeça "" , não leia o Ensaio sobre a cegueira . ",-0.13615,-2.7230000000000003,0.0392499999999999,0.7849999999999999,-0.05205,-1.041,-0.07515,-1.503,-0.0019,-0.038,0.0
"Só há um computador que controla o mundo todo e é imenso - ninguém percebeu a possibilidade de os micro chips , de o silício ... Quanto A as previsões de o uso político de a imagem e de a informação , o autor acertou em cheio - mídia manipulada para mudar a história , pouco depois vimos todos a o ver que Mao mandou retirar de suas fotos a imagem de a esposa que o havia apoiado e afirmava que ela nunca havia estado a seu lado - nós , de o ocidente , tínhamos as duas fotos , estupefatos , enquanto a primeira foto ' sumia ' de os arquivos chineses - hoje , com a internet , isso seria impossível - ou quase , basta pensar em o isolamento de a Coréia e de o histerismo de sua população a o morrer seu ultimo imperador , em 2012 . ",0.0279013157894736,4.241,-0.0623815789473684,-9.482,0.0468026315789473,7.114,0.0477763157894736,7.262000000000001,0.0021447368421052,0.3260000000000002,0.0
"Mas não imagine só falta de conhecimento sobre algo , é a ignorância de o ser humano como ser racional , passional e moral . ",0.02208,0.552,-0.06052,-1.513,0.06924,1.731,0.0504,1.26,0.02204,0.551,0.0
"- , alguma violência , uma pitada de sexo , mas ainda assim não é um livro pesado . ",-0.0315263157894736,-0.5989999999999999,-0.0008947368421052,-0.017,-0.0133157894736842,-0.253,-0.0064210526315789,-0.122,-0.0102105263157894,-0.1939999999999999,0.0
E por enquanto nado firmemente para tentar emergir de ela . ,0.1071818181818181,1.179,-0.1549090909090909,-1.704,0.1529090909090909,1.682,0.1383636363636363,1.522,0.0,0.0,0.0
"O homem quis aguardar até que a mulher de o cego chegasse , mas este , com medo de aquele estranho , preferiu recusar a oferta . ",0.0369259259259259,0.997,-0.0934814814814814,-2.524,0.062074074074074,1.6760000000000002,0.0554074074074074,1.496,-0.0505185185185185,-1.364,0.0
"Já faz algum tempo que eu queria escrever uma resenha para o Crepúsculo , porque também já faz muito tempo que o li . ",0.0230416666666666,0.5529999999999998,-0.0027499999999999,-0.0659999999999999,0.0078333333333333,0.188,0.0264166666666666,0.6340000000000001,0.0284166666666666,0.682,0.0
O Programa Big Brother foi inspirado em esta grande obra de George Orwell ! ,0.1085,1.519,-0.1369285714285714,-1.917,0.121,1.694,0.1221428571428571,1.71,0.0,0.0,0.0
A escrita de ela é mais fácil e mais gostosa de o que imaginei que seria ( já que nunca havia lido um de seus livros antes ) . ,0.0266551724137931,0.7730000000000001,-0.1009655172413793,-2.928,0.0527586206896551,1.5299999999999998,0.059103448275862,1.7140000000000002,-0.0032068965517241,-0.093,0.0
"Esse é gancho de a história que acompanha Winston , um membro de a base de o partido , responsável por editar o histórico de as notícias que começa a questionar todo o aparato . ",0.0505428571428571,1.769,-0.0493714285714285,-1.7279999999999998,0.1208857142857142,4.231,0.1148285714285714,4.019,-0.0070857142857142,-0.248,0.0
"Uma parte que eu ri de esse começo , foi quando Maria de Lourdes era um bebê e todas as pessoas que a vêem em o colo já vão pegando em a mãozinha de ela , Ângela Cristina fala como as mãos de as outras pessoas são cheias de bactérias e ninguém liga , já vão pegando o bebê . ",0.0167,1.0020000000000002,-0.1347999999999999,-8.088,0.0865666666666666,5.194,0.0689666666666666,4.138000000000001,0.0337999999999999,2.028,0.0
O Apanhador em o Campo de Centeio . ,0.071125,0.5690000000000001,-0.1134999999999999,-0.908,0.105,0.84,0.10075,0.806,0.003875,0.031,0.0
Holden Caulfield é um adolescente de 17 anos que narra alguns dias de a sua vida passados um ano antes . ,-0.0256190476190476,-0.5379999999999998,-0.0468571428571428,-0.984,-0.0128095238095238,-0.2690000000000002,0.0281904761904762,0.5920000000000002,0.0109047619047619,0.229,0.0
Livro de vampiros pra mim tem que ter SANGUE E SEXO . ,0.1979166666666666,2.375,-0.0528333333333333,-0.634,0.1250833333333333,1.501,0.1729166666666666,2.075,-0.0226666666666666,-0.272,0.0
Devia ter uns 14 anos e o cheirinho de livro antigo me encantou . ,0.057,0.798,-0.0516428571428571,-0.723,0.06,0.84,0.0627142857142857,0.878,-0.0162142857142857,-0.227,0.0
"Edward , ah Edward . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É realmente um futuro terrível este , um governo que a todos vigia e tudo controla . ",-0.1142941176470588,-1.943,0.0221176470588235,0.376,-0.1230588235294117,-2.092,-0.0888823529411764,-1.5109999999999997,0.0208235294117647,0.354,0.0
"João Grande , o "" negro bom "" ; Padre José Pedro tentando ajudá - los e se colocando em fria por isso . ",0.0373333333333333,0.896,-0.038625,-0.927,0.0332916666666666,0.799,0.0364166666666666,0.874,0.0,0.0,0.0
"Acho que nem assisti MTV depois , porque tinha faltado luz . ",0.02775,0.333,0.0502499999999999,0.603,0.0634166666666666,0.761,0.0411666666666666,0.494,-0.0178333333333333,-0.214,0.0
Ela precisa aprender a controlar seu corpo quando ele atoca . ,-0.0098181818181818,-0.108,0.0,0.0,0.0,0.0,-0.0065454545454545,-0.072,-0.0097272727272727,-0.107,0.0
Enquanto isso em a França Noelle da a a volta por cima resolve fazer de tudo para alcançar o estrelato ... Continuação de a resenha em o blog : http://llucyinthesky.com/2011/09/29/resenha-o-outro-lado-da-meia-noite-sidney-sheldon/ ,0.0962333333333333,2.887,0.0135333333333333,0.406,0.0375333333333333,1.126,0.0785666666666666,2.357,0.021,0.6300000000000001,0.0
"Como assim , "" vampiros de verdade ? "" ",0.0574444444444444,0.517,-0.1081111111111111,-0.973,0.0933333333333333,0.84,0.0863333333333333,0.777,0.0,0.0,0.0
Mas o livro não é só romance . ,0.02375,0.19,0.027375,0.219,0.0045,0.036,0.0185,0.148,0.0,0.0,0.0
Ela precisa aprender a controlar seu corpo quando ele a toca . ,-0.00175,-0.021,0.0,0.0,0.0,0.0,-0.0035833333333333,-0.043,-0.0089166666666666,-0.107,0.0
"3-Resumo : CREPÚSCULO , é um romance proibido sobre uma menina Isabella Swan , mais conhecida com Bella , e o vampiro Edward Cullen ! ",-0.0207599999999999,-0.5189999999999999,0.00876,0.219,-0.0414799999999999,-1.037,-0.0184399999999999,-0.4609999999999999,-0.0018,-0.045,0.0
"Ainda não entendo direito o que tem que prende tanto : muito de o livro é apenas os diálogos entre Bella e seu amado vampiro , Edward . ",-0.0110357142857142,-0.309,-0.0833928571428571,-2.335,0.0225714285714285,0.6320000000000001,0.0074999999999999,0.2099999999999999,0.0139285714285714,0.3900000000000001,0.0
"Bella é mensuravelmente pálida até mesmo para os habitantes de Forks , além de sua brancura ela é uma garota isolada e bastante pensativa . ",0.07972,1.993,-0.10548,-2.637,0.07384,1.846,0.07976,1.994,-0.0368799999999999,-0.922,0.0
"( Claro , absolutamente nada contra quem gosta . ",-0.0356666666666666,-0.3209999999999999,-0.0726666666666666,-0.654,0.0136666666666666,0.1229999999999999,-0.019,-0.171,0.0927777777777777,0.835,0.0
"Que por estar em melhores condições de vida , acha - se em o direito de excluir , comandar e encurralar os mais humildes e necessitados . ",0.1274444444444444,3.441,-0.0864074074074074,-2.333,0.1534814814814815,4.144,0.1461851851851852,3.947,0.0,0.0,0.0
Seja a pessoa compatível ou não com você . ,-0.0438888888888888,-0.395,0.0775555555555555,0.698,0.0652222222222222,0.587,-0.0227777777777777,-0.205,0.0493333333333333,0.4439999999999999,0.0
Resolvi trazer para casa e começar a ler o meu primeiro livro de Sidney Sheldon . ,0.07975,1.276,-0.0340625,-0.545,0.0525,0.84,0.0691875,1.107,-0.0209374999999999,-0.3349999999999999,0.0
Em os faz refletir sobre a condição humana e percebermos o quanto podemos ser bons e ruins ,0.0036470588235294,0.062,0.0025882352941176,0.0439999999999999,-0.0035882352941176,-0.061,0.0042941176470588,0.073,0.0017647058823529,0.03,0.0
"O determinismo , o zoomorfismo e as escatologias são mostrados em sua forma mais verdadeira e analítica . ",0.0715,1.287,0.0174444444444444,0.314,0.0602222222222222,1.084,0.0453888888888888,0.8170000000000001,-0.0128333333333333,-0.231,0.0
Sobre três coisas eu estava convicta . ,0.0231428571428571,0.162,0.0201428571428571,0.141,0.0081428571428571,0.057,0.0141428571428571,0.099,-0.0091428571428571,-0.064,0.0
"Mas demonstra descrédito contundente a o admitir que , mesmo em uma coletividade de desvalidos , o mal tem energia para germinar , tendo sido isso retratado em a ação de a quadrilha de bandidos cegos em o manicômio . ",0.0275,1.1,-0.082325,-3.293,0.0433999999999999,1.7359999999999998,0.046125,1.845,0.021725,0.869,0.0
Tem também muita ação e suspense quando um vampiro andante chamado James e seu clã interrompem um jogo de beisebol entre a família de Edward e sentem o cheiro de Bella . ,0.03440625,1.1010000000000002,-0.1074687499999999,-3.439,0.0382812499999999,1.225,0.0633125,2.026,-0.004125,-0.132,0.0
"Em a primeira de elas , "" Sob a lua , em um velho trapiche abandonado "" , eu não me importaria nem um pouco se Jorge só continuasse descrevendo os personagens , para sempre . ",-0.0238888888888888,-0.8599999999999999,-0.0448333333333333,-1.614,-0.0371388888888888,-1.337,-0.0116666666666666,-0.4199999999999999,0.0188888888888888,0.68,0.0
"( Em a época de a ditadura , esse livro foi banido e quimado . ",0.0427333333333333,0.641,-0.0579333333333333,-0.869,0.056,0.84,0.0568666666666666,0.853,0.0,0.0,0.0
Li Crepúsculo há algum tempo . ,-0.0055,-0.033,-0.0153333333333333,-0.092,0.0088333333333333,0.053,-0.0011666666666666,-0.0069999999999999,0.0069999999999999,0.0419999999999999,0.0
"Uns julgam por a capa , outros leram o conteúdo , mas igualmente não sentiram nenhum prazer a o ler . ",0.0075238095238095,0.1579999999999999,0.048,1.008,0.0896666666666666,1.883,0.0462380952380952,0.971,-0.0063809523809523,-0.134,0.0
"Parte da aquilo que conseguem através de os crimes não fica com eles , e sim para o grupo . ",0.06625,1.325,-0.0503,-1.006,0.0854,1.708,0.0669,1.338,0.00135,0.027,0.0
A Bella é uma personagem um tanto diferente de o que eu estava acostumada . ,0.0432666666666666,0.649,-0.0648666666666666,-0.973,0.0442666666666666,0.6639999999999999,0.0508666666666666,0.7630000000000001,0.0,0.0,0.0
"Ahmmm ... O amor .... O amor é lindo , mesmo que sua avó entupa ele de comida . ",0.1696315789473683,3.2229999999999994,-0.0802105263157894,-1.524,0.1314736842105263,2.498,0.1418947368421052,2.696,-0.0068421052631578,-0.13,0.0
"Muito me entristece que o "" Big Brother "" de o livro tenha se tornado inspiração para um programa televisivo tão ruim . ",-0.0343043478260869,-0.789,-0.0380869565217391,-0.876,-0.0322173913043478,-0.741,-0.0147826086956521,-0.3399999999999999,0.0221304347826086,0.509,0.0
"Não estou falando de viagens intergalácticas ou seres sobrenaturais , sim de pegar um elemento de nosso mundo e mudá - lo para ver o que acontecerá . ",0.06925,1.9390000000000005,-0.0858214285714285,-2.403,0.0994285714285714,2.784,0.0931785714285714,2.6090000000000004,-0.012,-0.336,0.0
Um cara que entra de madrugada em o quarto de ela A as escondidas para ver a menina dormir ? ,0.11185,2.237,-0.1198999999999999,-2.398,0.1033499999999999,2.067,0.11405,2.281,-0.00585,-0.117,0.0
Vá entender adolescente . ,0.24875,0.995,-0.13675,-0.547,0.1745,0.698,0.18675,0.747,0.0,0.0,0.0
Ele também se destaca por os títulos criativos . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cento e vinte reais ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O apogeu de o livro se dá , justamente , em esse ambiente , posto que as condições sanitárias , psicológicas e morais de os internos são degradantes , levando - os a agir instintivamente sem se importar com as regras sociais existentes em o mundo fora de o hospício , mas , por o contrário , criando as próprias leis que devem reger seu ambiente , sendo a ordem a sobreposição de a vontade de os grupos mais fortes e espertos sobre os demais . ",0.0437209302325581,3.76,-0.0633953488372092,-5.451999999999999,0.0694883720930232,5.975999999999999,0.0676976744186046,5.822000000000001,0.0170581395348837,1.467,0.0
"Depois que o filho nasceu , Margareth que ainda nutria sentimentos por Jamie , resolveu deixar o filho com ele por uma semana , afim de juntar os dois . ",0.0321666666666666,0.965,0.0064,0.192,0.0592,1.776,0.0406666666666666,1.22,-0.0406,-1.218,0.0
"Que a pobreza , o desprezo e a desigualdade tiram tudo de os capitães , inclusive a infância( menos a liberdade , que "" a liberdade é o bem maior de o mundo "" ) . ",0.0722432432432432,2.673,0.040054054054054,1.4820000000000002,0.0981891891891891,3.633,0.0924054054054054,3.419,0.029054054054054,1.075,0.0
"Com o tempo , eles se aproximam e segredos são descobertos . ",0.013,0.156,-0.00125,-0.015,0.02825,0.339,0.016,0.192,0.0072499999999999,0.087,0.0
"Nada mais , somente o poder , sobre tudo e todos . ",-0.0526666666666666,-0.6320000000000001,0.0805833333333333,0.967,-0.1081666666666666,-1.298,-0.0888333333333333,-1.0659999999999998,0.1429166666666666,1.715,0.0
"Eram eles : o policial , que encontrou o ladrão em a rua a gritar ; o motorista de táxi , que levou o primeiro cego a o médico ; o ajudante de farmácia , que vendeu o colírio a a rapariga de os óculos escuros ; a criada de hotel , que socorreu a rapariga quando esta cegou ; e a empregada de escritório , que é a mulher de o primeiro cego . ",0.0532533333333333,3.994,-0.0744933333333333,-5.587,0.0818266666666666,6.137,0.0674533333333333,5.059000000000002,0.0018133333333333,0.1359999999999999,0.0
"Jennifer Salvione , 1° vermelho . ",0.015,0.105,0.0144285714285714,0.101,-0.0108571428571428,-0.076,0.0061428571428571,0.043,0.0,0.0,0.0
"Ele não é exatamente MELHOR de o que o filme , mas a história é contada de uma maneira diferente então , é interpretada de uma maneira diferente . ",0.0823793103448276,2.389,-0.0818965517241379,-2.375,0.0965172413793103,2.799,0.0969999999999999,2.813,-0.0075172413793103,-0.2179999999999999,0.0
"La conhece a familia Cullen que e formada por vampiros lindos e irressistiveis , que logo de cara consegue chamar a atencao de Bella . ",0.07092,1.773,-0.1010399999999999,-2.526,0.09596,2.399,0.08932,2.233,0.0,0.0,0.0
"A história de o livro se passa em uma época em que o mundo estava dividido em três grandes potências : Eurásia , Lestásia e Oceania . ",0.0268518518518518,0.725,-0.0282962962962962,-0.764,0.0311111111111111,0.84,0.0339259259259259,0.916,0.0,0.0,0.0
"O motivo para isso é muito claro , não haverá base para a formulação de uma idéia contrária , pois além de a comunicação o Partido retira de o indivíduo a linguagem . ",0.0841212121212121,2.776,-0.1156969696969697,-3.818,0.1096363636363636,3.618,0.1098787878787879,3.626,0.008090909090909,0.267,0.0
"Por que o importante não é explicar isso cientificamente ou sobrenaturalmente , provavelmente é com o que ele menos se importa . ",0.0456818181818181,1.005,-0.0307727272727272,-0.677,0.0349090909090909,0.768,0.0418636363636363,0.921,-0.002090909090909,-0.046,0.0
