has_opinion	sentence
1	Torcendo pra Dell agilizar logo minha situação pra eu não precisar ir no Procon. Tanto problema só pq eu quis comprar um notebook bom.
1	Por isso não gosto desse notebook Dell, vive pedindo atualização e demora um ano pra ligar depois
0	#BOMDIA com esse super notebook com qualidade Dell! Confira: http://bit.ly/1BQOgWx   Link permanente da imagem incorporada
0	Conheça o Notebook Dell 2 em 1: Tablet + Notebook! Aproveite o desconto e garanta o seu aqui: http://bit.ly/1eUYJq1   Link permanente da imagem incorporada
0	#BOMDIA com esse super notebook com qualidade Dell! Confira: http://bit.ly/1C1wK2m   Link permanente da imagem incorporada
0	Vamos começar a semana com a qualidade Dell! Conheça o Notebook Dell 2 em 1 e garanta o seu: http://bit.ly/1eUTbMc   Link permanente da imagem incorporada
1	Tô há quatro meses com o notebook da Dell e os graves do som já estão fodidos.....................
0	Retirando HD Notebook Dell para Realização de Backup Total em Cliente "Amigo" em Varginha / MG.
0	@DellnoBrasil Sonho de consumo um notebook da dell #dell dau ma moral ai
0	qual a melhor marca de notebook gnt, asus ou dell??? (não vem com apple pro meu lado nao que n tenho dinheiro)
1	Vou mandar esse notebook de volta pra DELL com uma bomba atômica dentro, porque é uma porcaria mesmo
0	Extra – Imperdível Oferta 30% OFF no Notebook Dell Inspiron I14-3443-A30 com Intel Core i5-5200U, 4GB, 1TB,… http://www.cupomdesconto.blog.br/coupon/extra-imperdivel-oferta-30-off-no-notebook-dell-inspiron-i14-3443-a30-com-intel-core-i5-5200u-4gb-1tb-gravador-de-dvd-leitor-de-cartoes-led-14-windows-8-1-e-antivirus-mcafee/ …
1	Meu notebook Dell tem um diacho de um programa em segundo plano de recovery que não tem nenhuma opção de desativar.
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	Planejando trocar seu notebook? Na Papel e Cia, compre um Dell que vale por dois! Confira no Piso L2 – SUL ;)  Link permanente da imagem incorporada
1	VAI TOMAR NO CÚ! SÓ PASSO RAIVA COM ESSA MERDA DE NOTEBOOK!!! Jamais comprem produtos Dell, é uma bosta!
0	Hoje é comemorado o Dia Nacional do Progresso. Então que tal aproveitar a data e dar um upgrade no seu notebook? http://del.ly/6019BBcSJ
0	APROVEITE!
0	@americanascom boa tarde! Tem desconto para notebook Dell Inspiron I14? Preciso muito comprar um. Me ajuda ai!
0	Dell Latitude E6500 15.4" Notebook …http://special-online-deals-impressive-offers.newoffers.info/buy/01/?query=141704060715 …  Link permanente da imagem incorporada
0	O Dell XPS 13 é um notebook estiloso voltado para a produtividade.   http://info.abril.com.br/multimidia/tv/notebooks/dell-xps-13-e-a-ferrari-dos-notebooks-34cbce61aaa538a73d6ab7e60e8a8906.shtml … via @_INFO  Link permanente da imagem incorporada
0	Vendo notebook Dell Super conservado.Só venda mesmo! R$ 550,00 a Vista ou 600,00 em até 12 Vezes (com juros)... http://fb.me/3BWJ0YxBS
1	. @Dell R$ 1.603,29 pra trocar só a tela de um notebook que custou R$ 2399? Cês tão de zoeira?
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	@magazineluiza https://m.magazineluiza.com.br/notebook-dell-serie-5000-inspiron-15-intel-core-i5-8gb-1tb-windows-8.1-tela-15-6-placa-de-video-2gb/p/1352264/in/nodl/ … ele tava por 2300 e poucos a vista no carrinho ja, quando fui comprar "aconteceu" isso..
0	@adrianomg_s Olá, POATARTI! Opa, vemk http://pingu.im/1BSWluh  =)
0	@Lais_HS Olá, POATARTI! Que tal: http://pingu.im/1LAC6EL  =)
1	@rbnave eu to jogando num notebook dell 2010 podridão edition
0	@magazineluiza preciso de um notebook da Dell Inspiron 14. Rola aquele desconto?
0	@pontofrio me ajuda! Agora preciso comprar um notebook da Dell Inspiron 14. E, como sempre, tenho pouca grana. Estou decidindo por preço...
0	aceitando um notebook novo da Dell ou um PS4 de presente vlw flw
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://www.tecmundo.com.br/dell-inspiron-13-7000/82150-analise-notebook-dell-inspiron-13-serie-7000-video.htm … via @Tec_Mundo
0	Notebook dell intel core 2 duos - Computadores e acessórios - Itaúna, São Gonçalo , bomnegócio... http://fb.me/7yZIm0ieS
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Genteee, a Dell finalmente entregou meu notebook, a partir de amanhã começo a atualizar o FC, tô muito feliz ???
0	Gnt, mandei uns tweets pra Dell kkkkkkkkkk pra eles me darem um notebook novo, pq não sei de onde tirarei dinheiro pra comprar um novo
0	@DellnoBrasil então venho por meio deste Tweet pedir um notebook novo, pois me sinto no direito de pedir pois sempre índico Dell para todos
0	@DellnoBrasil por favor, sou estudante de Arquitetura e necessito de um notebook novo, pois o meu, Dell, já tem mais de 4 anos +
0	#luanz Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://ow.ly/30yU8w
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1LHlF6l
0	#betalab Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca p... http://bit.ly/1fH5fAR
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo] http://bit.ly/1fH5fAR
0	Análise: notebook Dell Inspiron 13 série 7000 [vídeo]: Modelo com tela sensível ao toque se destaca pela versa... http://bit.ly/1fH5fAR
0	http://eexponews.com/analise-notebook-dell-inspiron-13-serie-7000-video_4761273602408448 … - Análise: notebook Dell Inspiron 13 série 7000 [vídeo]  Link permanente da imagem incorporada
0	Ultimas horas para você conseguir um Notebook Dell com um ótimo desconto! Confira: http://maga.lu/1HhYrpE   Link permanente da imagem incorporada
0	É ó último dia de produtos Dell com descontos de até 25% + 10% à vista! Então corre, não perca essa oportunidade! http://mvoce.com/1GufTl0
0	to no chat da dell to vendo que meu notebook ta com o pé na cova
0	tanta série que estou na duvida qual era a serie que o notebook era da dell
1	eu comprei um notebook da @Dell e mano oficialmente pior bosta que eu ja comprei na vida
0	Notebook Dell Série 3000 Inspiron 8GB 1TB Windows 8.1 Placa de Vídeo 2GB em até 10x de R$ 249,90 ou R$ 2.374,05 à v https://www.magazinevoce.com.br/magazinetiosamnews/p/notebook-dell-serie-3000-inspiron-14-intel-core-i5-8gb-1tb-windows-81-led-14-hdmi-placa-de-video-2gb/115052/ …
0	To vendendo meu notebook dell, ele queimou a placa, + todas as peças estão em perfeito estado ta bom bj
0	Super descontos em Notebook DELL. Aproveite. Compre hoje o seu!... http://fb.me/7GseopHgv
1	Aí não sei se fodo com a dell ou se com o pessoal que formatou meu notebook, socorro
1	Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell
0	Acelere porque é só HOJE e AMANHÃ esse DESCONTAÇO! de 1.999 por 1.899 reai$. https://www.magazinevoce.com.br/magazineperola/p/notebook-dell-serie-3000-inspiron-14-i14-3442-b10-intel-core-i3-4gb-1tb-windows-81-led-14-hdmi/116679/ …  Link permanente da imagem incorporada
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	Notebook Dell Core i5 4GB 1TB com um superdesconto, você só encontra no meu Clube ~> http://maga.lu/1GIFZmD
0	Dell anuncia um mega Notebook com Ubuntu pré-instalado http://cruv.com.br/blog/softwares/dell-anuncia-um-mega-notebook-com-ubuntu-pre-instalado/ …
0	Notebook dell intel core 2 duos - Computadores e acessórios - Itaúna, São Gonçalo , bomnegócio... http://fb.me/1U05mRfTC
0	Tela 15.6" Notebook Dell Inspiron 1545 - apenas R$ 283,90 a vista no boleto. Confira! http://bit.ly/1GqBXx1   Link permanente da imagem incorporada
0	Magazine Luiza tem #Notebook #Dell em oferta por 48 horas especiais http://quenotebookcomprar.com.br/magazine-luiza-tem-notebook-dell-em-oferta-por-48-horas-especiais/ …
0	Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/4fbzYORqR
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	Nas 48hs especiais Dell tem até 25% de desconto! Aproveita então essa oferta, é só hoje e amanhã. Corre! http://mvoce.com/1LC6Z8q
0	Minha amiga quer trocar o notebook dela (dell) pela minha câmera (semi prof) da Canon. Faço isso ou não?
0	Problemas com a tela LCD de seu notebook? Confira nossas dicas ?? - http://dell.to/1x3yVfk
0	Fino, leve e pronto para impressionar. Carregue pouco peso e divirta-se com um notebook ultraportátil que oferece... http://fb.me/3W4ybMswP  0 retweet 1 curtiu Responder   Retweetar    Curtir  1
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
0	[34%] R$ 1,439.10 Notebook Dell Série 3000 Inspiron 14 I14 #promocao [MagazineLuiza] http://dquanto.com/produto/detalhe/5/03b3811c4a4ab62a79997bf4f4167e9f …  Link permanente da imagem incorporada
0	L C #Deals #Bargains Dell Inspiron 15 5000 15.6" HD Notebook, 8GB RAM, 1TB HDD, Silver #I5548-2500SLV #Forsale http://dlvr.it/BJdwhB
1	Desliguei o outro notebook só pra usar o Dell e nossa, que sileeeencio HUAHUAHUAHua
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
0	@Dell agora só falta vc, venha notebook novo que eu quero te usar
0	Aprenda como evitar superaquecimento em seu Notebook Dell - http://dell.to/1xYKWS  http://fb.me/7rGbjprCh  Ver conteúdo multimídia
0	Aprenda como evitar superaquecimento em seu Notebook Dell ? - http://dell.to/1xYKWSt  Ver conteúdo multimídia 2 retweets 2 curtiram Responder   Retweetar  2   Curtir  2
1	quero trocar meu notebook, não gostei desse da Dell quero um HP dnv ??????
0	Gostei de um vídeo @YouTube http://youtu.be/IazABA88GfI?aConserto … do notebook dell. Analisando a placa com defeito não liga.
0	Preciso comprar um notebook urgente! Lá vai a grana toda embora... Alguém sabe de um lugar mais barato? Quero o Dell Inspiron 14.
0	#follow to #download Dell inspiron 8200 notebook User Manual - TB006500570008 @ServiceRepair23
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
1	tive DELL por 3 anos e meio e foi um notebook muito bom, esse ASUS agora tá me parecendo tão bom quanto :D
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
0	Dell 15.6" (250 GB, Intel Pentium Dual Core, 2 GHz, 3 GB) Notebook -... …http://niche-products-awe-inspiring-deal.newoffers.info/buy/01/?query=321789638300 …  Link permanente da imagem incorporada
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
1	Compre um notebook da dell e de brinde ganhe 24 meses de dor de cabeça ou sofra com ela até trocar de notebook :)
0	Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/1hG62mgNl
0	O brother Marcus está vendendo o Dell dele. Máquina novinha... #vendendo #notebook #dell http://fb.me/4pGUwTVBP
0	Mega promoção imperdível de celular top, confira você também!!!!!... http://fb.me/3PWixEh70
0	@hey_mika Estou fazendo manutenção preventiva do meu notebook Dell, peças para todos os lados.  Incrível como espaço nunca é suficiente.
0	SUBMARINO- Notebook Ultrafino Dell Vostro V14T-5470-A20 com Intel Core i5 4GB - Comprar agora! http://goo.gl/VwFnbg
1	Ativei as configurações do TouchPed do notebook. Fui pra casa da namorada, voltei, me deitei e agora que apareceu a janela de opções. #Dell
0	tem um notebook ai no meio! #dell #stickers @ Goianésia do Pará https://instagram.com/p/4KADL4m68V/
0	@brunnaalves ??????? fui furtado amiga e levaram meu notebook dell spiron 1515 BO 201520163917
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
1	Meu notebook Ta pedindo pra ser jogado pela janela. @Dell ainda essa porra. Paguei horrores. #sextacomvalentinosdv
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
0	Recuperação de HD Notebook DELL, Vai ficar novo - Em BGF Informática!???
0	Parece que vou poder comprar meu tão sonhado notebook Dell Inspiron 5000 i7 8GB RAM 1TB HD estou :D
1	a melhor coisa do notebook da dell é o teclado iluminado, era um sacrifício digitar no escurto
0	Vou me aventurar tentando instalar o OS X Yosemite no meu notebook Dell. Hackintosh no Inspiron.
0	Vendo semi-novo Notebook Dell  Preço original: R$1600,00 Vendo por apenas R$960,00 Notebook Dell Inspiron... http://fb.me/41GiUh70m
0	Entrei no site da #Dell pra vê se tinha atualização. Resultado, vou ter que atualizar quase todos os componentes do notebook ?
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	Dell Latitude E4310 13.3" Notebook …http://sensational-palatial-items.buy2day.info/buy/01/?query=221804617477 …  Link permanente da imagem incorporada
0	Dell anuncia um mega Notebook com Ubuntu pré-instalado - Diolinux - Linux, Ubuntu, Android e... http://fb.me/7j2kO93Be
0	Experimentando um notebook Dell que já vem com #Ubuntu. Será que a @dellnobrasil fez um bom trabalho?  Link permanente da imagem incorporada
0	Adicionei um vídeo a uma playlist @YouTube http://youtu.be/Er_ZMic4Nkc?aReview … notebook Dell Inspiron 14R (Português - BR)
1	Pessoal, quem precisar de um Notebook pode ir nesse que vale muito a pena: Dell Core i7 com 16gb de memória... http://fb.me/1KAQPUHKv
0	@andrizek esse simbolo da Dell no seu notebook "meio escondido" é porque a Dell pagou meio cache? @Redacao_Sportv
0	pensando seriamente em sair de pc(torre) pra notebook, só não sei se invisto num Mac ou num Dell.
1	Enfim, a formatação do notebook ficou perfeita. O desempenho está 100% do Vostro 3560. Parabéns a @Dell por deixar os drivers atualizados
0	Quero um notebook i5, Dell, Asus, samsung ou HP. Quem oferecer o menor preço compro!  @pontofrio @magazineluiza @americanascom @CasasBahia
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231
1	Boa noite, pessoal! Meu notebook chegou, fiquei até surpreso com a rapidez que montaram e mandaram. Parabéns, @Dell.
0	E ele voltou para a reta final do TCC! #Dell #notebook #TCC https://instagram.com/p/4DPG2OveqL/
0	@missindemi falando de notebook da dell tem um na minha frente sjxbsjdns
0	Quero muito um notebook da dell ai meus pais compram um da philco
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
1	Nunca, jamais, em hipótese nenhuma troque um notebook @Dell por um @SamsungBrasil #fizbesteira
0	Alguém que está no Centro de Biociências - UFRN e possui um notebook Dell pode me emprestar o carregador por uma hora?
0	Vendo notebook Dell Super conservado.Só venda mesmo! R$ 580,00(negociavel)
1	Design é pouco pro XPS 13. Que notebook lindo. http://del.ly/6018B6ZSG
0	Notebook Dell Inspiron i14-5447 Intel Core i7, 8GB , HD 1TB - Computadores e acessórios - Boa... http://fb.me/3RI8Uj7rE
1	Notebook Dell... Agilidade e ótima performance para realizar as mais variadas tarefas.
0	O notebook Dell Inspiron 7000 vira tablet com um giro do teclado: O notebook Inspiron 7000, da Dell, pode ser ... http://bit.ly/1HRHZuT
0	Troca de tela de notebook DELL 14" da srta Gabryelle Fonseca! Em breve estará TOP! #Vqv ??
0	Notebook Conversível com até 25% de Desconto na Fnac - http://www.ciadosdescontos.com?p=123038&wt=9ciadosdescontos.com/?p=123038&wt=9  #Notebook #Dell #Desconto #Fnac
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	Performance de Notebook. Mobilidade de Tablet http://migre.me/pVRcE  + Cupom de Desconto: RCA-27231
0	O Notebook Dell Inspiron 7000 Vira Tablet com um Giro do Teclado - http://www.colmeia.blog.br/o-notebook-dell-inspiron-7000-vira-tablet-com-um-giro-d.html …  Link permanente da imagem incorporada
0	Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231 0 retweet 1 curtiu Responder   Retweetar    Curtir  1
0	#follow to #download Dell inspiron 4150 notebook User Manual - TB006500570009 @ServiceRepair23
0	Dell anuncia um mega Notebook com Ubuntu pré-instalado" http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … #mustread #feedly
0	#Dell #anuncia um #mega #Notebook com #Ubuntu pré-instalado http://goo.gl/fb/o8QhWW  #tecnologia #préinstalado
0	http://www.diolinux.com.br/2015/06/dell-anuncia-um-mega-notebook-com-ubuntu.html … Modelo top de linha da Dell vem com Ubuntu de fábrica
0	Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada
0	Parceria: Dell anuncia um mega Notebook com Ubuntu pré-instalado: Novo Notebook de alto desempenho da Dell rod... http://bit.ly/1KTNXMF  1 retweet 0 curtiu Responder   Retweetar  1   Curtir
0	@194JB ÚNICO DELL AQUI É MEU NOTEBOOK E EU VOU SOCAR ELE NA SUA CABEÇA.
1	JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam! #DELL #LIXO
0	Garanta já o seu notebook Dell com Garantia em Domicílio e em 10x sem juros: http://bit.ly/1IZfrRJ  ;)  Link permanente da imagem incorporada
1	NUNCA, mas JAMAIS comprem NOTEBOOK da @DellnoBrasil @Dell @DellCares. Porque as máquinas estragam em menos de 1 ano e eles não consertam!
0	DEU A LOUCA NA JIREH!!! NOTEBOOK DELL SEMINOVO SUPER BARATO E EM ÓTIMO ESTADO!!! http://fb.me/2Xw2jmsge
0	#OFERTA Chegou a hora de comprar um super notebook da Dell em até 10x SEM JUROS! Confira: http://bit.ly/1GIzfIr   Link permanente da imagem incorporada
